;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20120930 1361.30032 1366.24451 1366.59912 1365.89063
20121001 1361.08151 1366.02490 1366.38245 1365.66833
20121002 1360.99819 1365.94128 1366.29529 1365.58789
20121003 1361.02009 1365.96326 1366.30676 1365.61670
20121004 1361.06752 1366.01086 1366.31189 1365.66687
20121005 1361.02215 1365.96533 1366.30725 1365.62305
20121006 1360.97192 1365.91492 1366.26587 1365.56445
20121007 1360.90758 1365.85034 1366.20435 1365.49719
20121008 1360.85564 1365.79822 1366.13623 1365.45972
20121009 1360.92388 1365.86670 1366.18066 1365.54980
20121010 1361.09294 1366.03638 1366.32092 1365.70044
20121011 1361.09100 1366.03442 1366.33716 1365.68872
20121012 1361.00306 1365.94617 1366.33533 1365.56873
20121013 1361.05049 1365.99377 1366.34216 1365.64612
20121014 1360.96827 1365.91125 1366.26990 1365.55896
20121015 1361.19183 1366.13562 1366.38000 1365.80469
20121016 1361.41076 1366.35535 1366.71399 1366.00220
20121017 1361.52156 1366.46655 1366.82654 1366.10840
20121018 1361.63200 1366.57739 1366.94666 1366.21082
20121019 1361.66654 1366.61206 1366.95544 1366.26892
20121020 1361.62519 1366.57056 1366.93042 1366.22266
20121021 1361.50441 1366.44934 1366.81250 1366.08801
20121022 1361.39446 1366.33899 1366.69788 1365.98169
20121023 1361.30871 1366.25293 1366.63660 1365.88403
20121024 1361.24619 1366.19019 1366.49976 1365.86243
20121025 1361.07032 1366.01367 1366.37085 1365.66174
20121026 1360.99904 1365.94214 1366.29321 1365.59192
20121027 1360.92972 1365.87256 1366.23108 1365.51538
20121028 1360.93738 1365.88025 1366.23230 1365.52917
20121029 1361.18392 1366.12769 1366.30518 1365.80408
20121030 1361.12469 1366.06824 1366.40906 1365.71704
20121031 1361.09988 1366.04333 1366.39026 1365.69714
20121101 1361.10231 1366.04578 1366.38098 1365.71057
20121102 1361.06618 1366.00952 1366.35132 1365.66821
20121103 1361.02690 1365.97009 1366.29529 1365.64258
20121104 1361.01607 1365.95923 1366.29126 1365.62708
20121105 1361.06472 1366.00806 1366.33362 1365.68176
20121106 1361.09696 1366.04041 1366.38477 1365.69592
20121107 1361.18076 1366.12451 1366.44360 1365.80444
20121108 1361.21153 1366.15540 1366.47375 1365.83594
20121109 1361.18149 1366.12524 1366.39429 1365.80774
20121110 1360.98931 1365.93237 1366.25220 1365.61157
20121111 1360.96098 1365.90393 1366.23718 1365.57068
20121112 1360.99211 1365.93518 1366.25391 1365.61572
20121113 1361.00476 1365.94788 1366.28772 1365.60852
20121114 1361.19560 1366.13940 1366.48914 1365.79065
20121115 1361.53725 1366.48230 1366.72876 1366.16589
20121116 1361.61363 1366.55896 1366.87415 1366.22583
20121117 1361.66752 1366.61304 1366.88953 1366.28540
20121118 1361.49991 1366.44482 1366.77051 1366.10107
20121119 1361.47887 1366.42371 1366.75513 1366.09143
20121120 1361.39178 1366.33630 1366.69116 1365.98267
20121121 1361.25459 1366.19861 1366.47925 1365.87219
20121122 1361.08333 1366.02673 1366.36584 1365.68787
20121123 1361.11934 1366.06287 1366.37854 1365.74622
20121124 1361.23075 1366.17468 1366.46606 1365.86951
20121125 1361.18246 1366.12622 1366.46704 1365.78589
20121126 1361.01741 1365.96057 1366.28418 1365.65393
20121127 1360.90369 1365.84644 1366.20801 1365.48303
20121128 1360.91281 1365.85559 1366.19678 1365.51477
20121129 1361.04003 1365.98328 1366.17944 1365.67871
20121130 1360.83460 1365.77710 1366.10828 1365.44592
20121201 1360.75409 1365.69629 1366.00195 1365.37000
20121202 1360.75263 1365.69482 1366.03455 1365.35535
20121203 1360.83545 1365.77795 1366.13513 1365.42078
20121204 1360.99698 1365.94006 1366.26831 1365.59937
20121205 1361.07227 1366.01563 1366.34766 1365.68347
20121206 1361.17261 1366.11633 1366.45349 1365.77942
20121207 1361.27989 1366.22400 1366.53418 1365.91272
20121208 1361.33170 1366.27600 1366.54773 1365.97778
20121209 1361.22090 1366.16479 1366.50024 1365.82935
20121210 1361.26870 1366.21277 1366.45508 1365.90186
20121211 1361.27563 1366.21973 1366.52417 1365.91418
20121212 1361.34167 1366.28601 1366.61450 1365.95728
20121213 1361.56012 1366.50525 1366.68091 1366.20300
20121214 1361.47619 1366.42102 1366.73779 1366.10364
20121215 1361.58919 1366.53442 1366.83093 1366.21008
20121216 1361.52910 1366.47412 1366.82275 1366.12598
20121217 1361.46269 1366.40747 1366.70361 1366.07788
20121218 1361.29582 1366.23999 1366.49988 1365.93701
20121219 1361.15157 1366.09521 1366.41870 1365.77112
20121220 1361.14305 1366.08667 1366.36218 1365.76624
20121221 1360.99783 1365.94092 1366.27197 1365.60962
20121222 1360.97192 1365.91492 1366.23792 1365.59131
20121223 1360.95939 1365.90234 1366.22302 1365.57825
20121224 1361.02933 1365.97253 1366.30029 1365.64417
20121225 1361.14500 1366.08862 1366.42188 1365.75513
20121226 1361.26529 1366.20935 1366.53357 1365.88440
20121227 1361.41611 1366.36072 1366.60083 1366.04529
20121228 1361.40833 1366.35291 1366.59827 1366.01440
20121229 1361.29399 1366.23816 1366.53796 1365.92126
20121230 1361.14512 1366.08875 1366.42017 1365.75696
20121231 1360.99856 1365.94165 1366.27551 1365.60742
20130101 1361.05171 1365.99500 1366.36438 1365.64441
20130102 1361.12542 1366.06897 1366.43604 1365.71899
20130103 1361.11934 1366.06287 1366.43201 1365.69470
20130104 1361.13539 1366.07898 1366.47009 1365.70007
20130105 1361.26845 1366.21252 1366.56091 1365.86560
20130106 1361.31577 1366.26001 1366.64441 1365.87720
20130107 1361.41380 1366.35840 1366.69702 1366.01099
20130108 1361.27478 1366.21887 1366.58289 1365.86023
20130109 1361.15716 1366.10083 1366.40222 1365.74512
20130110 1360.96487 1365.90784 1366.23596 1365.55103
20130111 1360.71261 1365.65466 1366.03064 1365.28784
20130112 1360.54817 1365.48962 1365.84644 1365.13159
20130113 1360.51192 1365.45325 1365.83362 1365.07434
20130114 1360.71577 1365.65784 1366.00635 1365.31030
20130115 1360.89980 1365.84253 1366.19189 1365.49243
20130116 1361.02069 1365.96387 1366.35364 1365.58936
20130117 1361.21165 1366.15552 1366.52478 1365.78735
20130118 1361.27964 1366.22375 1366.57825 1365.87744
20130119 1361.25325 1366.19727 1366.56860 1365.82703
20130120 1361.20533 1366.14917 1366.52905 1365.77563
20130121 1361.11557 1366.05908 1366.41614 1365.70178
20130122 1361.10109 1366.04456 1366.40405 1365.67456
20130123 1361.17565 1366.11938 1366.46143 1365.76062
20130124 1361.21725 1366.16113 1366.52393 1365.79907
20130125 1361.22880 1366.17273 1366.55652 1365.79053
20130126 1361.20289 1366.14673 1366.52820 1365.77283
20130127 1361.13843 1366.08203 1366.42871 1365.73450
20130128 1361.12080 1366.06433 1366.41003 1365.71814
20130129 1361.10900 1366.05249 1366.41772 1365.68787
20130130 1361.16300 1366.10669 1366.46484 1365.74707
20130131 1361.17601 1366.11975 1366.44055 1365.75427
20130201 1361.14792 1366.09155 1366.42847 1365.76062
20130202 1361.11289 1366.05640 1366.42554 1365.68787
20130203 1361.08224 1366.02563 1366.39673 1365.65527
20130204 1361.18891 1366.13269 1366.48633 1365.77869
20130205 1361.24972 1366.19373 1366.56519 1365.82300
20130206 1361.40005 1366.34460 1366.66943 1366.00269
20130207 1361.45783 1366.40259 1366.75330 1366.05151
20130208 1361.45990 1366.40466 1366.75391 1366.04810
20130209 1361.35286 1366.29724 1366.66553 1365.92932
20130210 1361.35834 1366.30273 1366.61829 1365.94556
20130211 1361.36648 1366.31091 1366.68115 1365.94592
20130212 1361.49274 1366.43762 1366.73792 1366.08081
20130213 1361.44956 1366.39429 1366.77539 1366.01428
20130214 1361.36527 1366.30969 1366.68262 1365.93762
20130215 1361.29655 1366.24072 1366.59766 1365.88330
20130216 1361.26736 1366.21143 1366.51660 1365.84387
20130217 1361.17091 1366.11462 1366.43628 1365.75537
20130218 1361.09087 1366.03430 1366.38733 1365.68066
20130219 1360.95647 1365.89941 1366.19824 1365.55688
20130220 1360.82463 1365.76709 1366.14319 1365.36560
20130221 1361.01449 1365.95764 1366.31653 1365.60229
20130222 1361.09148 1366.03491 1366.39453 1365.67517
20130223 1361.13466 1366.07825 1366.40540 1365.71326
20130224 1361.12955 1366.07312 1366.45581 1365.69177
20130225 1361.18343 1366.12720 1366.50171 1365.75244
20130226 1361.13770 1366.08130 1366.46240 1365.70166
20130227 1361.15716 1366.10083 1366.43176 1365.74524
20130228 1361.07324 1366.01660 1366.33154 1365.65161
20130301 1361.03833 1365.98157 1366.37732 1365.60461
20130302 1361.18039 1366.12415 1366.52991 1365.71912
20130303 1361.46914 1366.41394 1366.77063 1366.06250
20130304 1361.56669 1366.51184 1366.88220 1366.14221
20130305 1361.72371 1366.66943 1367.01379 1366.32068
20130306 1361.79705 1366.74304 1367.07568 1366.38855
20130307 1361.65535 1366.60083 1366.97876 1366.22424
20130308 1361.54929 1366.49438 1366.85901 1366.12878
20130309 1361.53543 1366.48047 1366.79480 1366.12390
20130310 1361.46865 1366.41345 1366.79651 1366.03223
20130311 1361.52874 1366.47375 1366.85474 1366.09448
20130312 1361.38339 1366.32788 1366.72729 1365.93201
20130313 1361.20119 1366.14502 1366.51062 1365.77930
20130314 1361.03918 1365.98242 1366.28589 1365.61475
20130315 1360.89773 1365.84045 1366.21948 1365.46301
20130316 1360.82682 1365.76929 1366.14307 1365.39685
20130317 1360.90053 1365.84326 1366.20300 1365.48352
20130318 1360.97277 1365.91577 1366.31152 1365.52332
20130319 1361.10961 1366.05310 1366.41174 1365.69446
20130320 1361.12943 1366.07300 1366.46082 1365.68823
20130321 1361.17151 1366.11523 1366.49133 1365.74060
20130322 1361.15218 1366.09583 1366.44299 1365.71240
20130323 1361.16105 1366.10474 1366.48657 1365.72510
20130324 1361.21214 1366.15601 1366.52234 1365.79041
20130325 1361.16860 1366.11230 1366.48975 1365.73657
20130326 1361.13563 1366.07922 1366.46387 1365.69690
20130327 1361.13284 1366.07642 1366.43982 1365.71326
20130328 1361.22588 1366.16980 1366.46240 1365.82263
20130329 1361.18891 1366.13269 1366.46094 1365.77319
20130330 1361.20983 1366.15369 1366.57031 1365.76392
20130331 1361.31418 1366.25842 1366.66357 1365.82007
20130401 1361.48130 1366.42615 1366.77600 1366.08691
20130402 1361.44676 1366.39148 1366.71313 1366.08325
20130403 1361.25094 1366.19495 1366.53870 1365.84900
20130404 1361.15607 1366.09973 1366.45483 1365.74377
20130405 1361.14330 1366.08691 1366.42883 1365.73999
20130406 1361.16288 1366.10657 1366.47400 1365.73938
20130407 1361.25836 1366.20239 1366.58508 1365.82153
20130408 1361.31589 1366.26013 1366.61230 1365.90674
20130409 1361.22053 1366.16443 1366.49463 1365.83032
20130410 1361.21421 1366.15808 1366.50708 1365.80737
20130411 1361.08893 1366.03235 1366.38330 1365.67957
20130412 1360.97788 1365.92090 1366.27478 1365.56580
20130413 1361.11751 1366.06104 1366.42175 1365.69983
20130414 1361.20958 1366.15344 1366.50171 1365.80322
20130415 1361.16628 1366.10999 1366.45398 1365.76355
20130416 1360.99491 1365.93799 1366.29712 1365.57800
20130417 1360.95538 1365.89832 1366.26880 1365.52795
20130418 1360.98713 1365.93018 1366.29077 1365.56885
20130419 1361.06399 1366.00732 1366.35071 1365.66125
20130420 1360.90746 1365.85022 1366.20276 1365.49585
20130421 1360.72052 1365.66260 1366.01306 1365.31018
20130422 1360.74192 1365.68408 1366.00342 1365.34399
20130423 1360.79641 1365.73877 1366.10242 1365.37451
20130424 1360.95283 1365.89575 1366.24561 1365.54370
20130425 1361.21944 1366.16333 1366.50391 1365.81970
20130426 1361.31297 1366.25720 1366.59680 1365.91467
20130427 1361.28049 1366.22461 1366.59460 1365.85547
20130428 1361.36648 1366.31091 1366.66638 1365.95398
20130429 1361.31844 1366.26270 1366.60657 1365.91614
20130430 1361.13113 1366.07471 1366.42444 1365.72290
20130501 1361.03286 1365.97607 1366.34851 1365.60364
20130502 1361.12250 1366.06604 1366.41394 1365.73621
20130503 1361.17249 1366.11621 1366.49536 1365.73816
20130504 1361.23683 1366.18079 1366.54810 1365.81323
20130505 1361.28974 1366.23389 1366.60413 1365.86353
20130506 1361.27393 1366.21802 1366.58411 1365.85156
20130507 1361.25252 1366.19653 1366.58008 1365.81445
20130508 1361.32550 1366.26978 1366.63049 1365.90723
20130509 1361.43971 1366.38440 1366.77039 1366.00317
20130510 1361.47936 1366.42419 1366.82739 1366.02441
20130511 1361.43776 1366.38245 1366.81641 1365.95508
20130512 1361.29120 1366.23535 1366.64868 1365.82654
20130513 1361.12408 1366.06763 1366.42383 1365.68115
20130514 1361.00598 1365.94910 1366.34192 1365.55847
20130515 1360.91707 1365.85986 1366.25647 1365.46606
20130516 1360.87742 1365.82007 1366.20605 1365.43579
20130517 1361.04466 1365.98792 1366.38440 1365.59424
20130518 1361.28195 1366.22607 1366.63098 1365.82483
20130519 1361.50563 1366.45056 1366.84412 1366.05945
20130520 1361.66083 1366.60632 1367.00366 1366.21155
20130521 1361.73733 1366.68311 1367.07239 1366.29565
20130522 1361.57715 1366.52234 1366.91504 1366.13196
20130523 1361.33973 1366.28406 1366.59851 1365.91614
20130524 1361.12250 1366.06604 1366.43945 1365.69312
20130525 1361.15741 1366.10107 1366.49951 1365.70544
20130526 1361.32124 1366.26550 1366.65967 1365.87366
20130527 1361.50028 1366.44519 1366.85205 1366.04199
20130528 1361.72991 1366.67566 1367.05371 1366.29846
20130529 1361.84777 1366.79395 1367.18970 1366.40063
20130530 1361.88049 1366.82678 1367.23279 1366.42419
20130531 1361.76226 1366.70813 1367.08203 1366.33765
20130601 1361.51913 1366.46411 1366.86597 1366.05359
20130602 1361.23573 1366.17969 1366.55493 1365.80481
20130603 1361.12286 1366.06641 1366.44861 1365.68542
20130604 1361.33705 1366.28137 1366.62366 1365.92065
20130605 1361.41660 1366.36121 1366.73206 1365.97961
20130606 1361.41696 1366.36157 1366.74915 1365.97534
20130607 1361.34046 1366.28479 1366.65698 1365.91272
20130608 1361.27526 1366.21936 1366.61365 1365.82703
20130609 1361.33620 1366.28052 1366.67407 1365.88904
20130610 1361.38449 1366.32898 1366.73218 1365.91992
20130611 1361.41672 1366.36133 1366.66736 1366.01685
20130612 1361.34471 1366.28906 1366.63171 1365.94055
20130613 1361.30397 1366.24817 1366.64282 1365.85535
20130614 1361.25519 1366.19922 1366.59448 1365.80591
20130615 1361.45868 1366.40344 1366.77637 1366.03076
20130616 1361.52217 1366.46716 1366.83606 1366.09827
20130617 1361.38862 1366.33313 1366.69568 1365.96997
20130618 1361.17042 1366.11414 1366.46533 1365.76160
20130619 1361.02215 1365.96533 1366.27258 1365.60583
20130620 1360.96523 1365.90820 1366.23999 1365.55835
20130621 1360.91914 1365.86194 1366.21960 1365.50330
20130622 1361.33231 1366.27661 1366.49878 1365.93457
20130623 1361.73843 1366.68420 1366.95667 1366.37109
20130624 1361.75472 1366.70056 1367.05566 1366.34277
20130625 1361.72991 1366.67566 1366.98279 1366.31604
20130626 1361.50867 1366.45361 1366.83496 1366.08032
20130627 1361.45260 1366.39734  -99.00000 1366.04224
20130628 1361.26456 1366.20862 1366.56042 1365.85596
20130629 1361.25860 1366.20264 1366.52478 1365.85083
20130630 1361.23050 1366.17444 1366.54065 1365.80481
20130701 1361.42085 1366.36548 1366.70850 1366.02783
20130702 1361.47486 1366.41968 1366.75635 1366.09045
20130703 1361.39774 1366.34229 1366.68689 1365.99646
20130704 1361.15449 1366.09814 1366.41919 1365.76538
20130705 1360.80784 1365.75024 1366.11633 1365.38452
20130706 1360.60667 1365.54834 1365.93262 1365.15625
20130707 1360.69230 1365.63428 1365.92383 1365.30737
20130708 1360.71127 1365.65332 1365.97888 1365.29480
20130709 1360.84494 1365.78748 1366.14221 1365.43250
20130710 1361.16008 1366.10376 1366.47925 1365.72913
20130711 1361.55051 1366.49561 1366.86328 1366.12842
20130712 1361.76640 1366.71228 1367.05664 1366.36694
20130713 1361.75484 1366.70068 1367.01086 1366.36694
20130714 1361.65134 1366.59680 1366.97290 1366.22156
20130715 1361.55087 1366.49597 1366.86621 1366.12622
20130716 1361.45795 1366.40271 1366.77112 1366.03479
20130717 1361.45223 1366.39697 1366.74622 1366.02734
20130718 1361.44214 1366.38684 1366.77356 1366.00122
20130719 1361.57873 1366.52393 1366.88232 1366.16541
20130720 1361.65243 1366.59790 1366.96252 1366.23340
20130721 1361.61436 1366.55969 1366.92639 1366.19409
20130722 1361.66168 1366.60718 1366.93616 1366.24365
20130723 1361.60342 1366.54871 1366.90637 1366.19299
20130724 1361.54467 1366.48975 1366.77295 1366.14648
20130725 1361.42596 1366.37061 1366.70227 1366.03821
20130726 1361.35615 1366.30054 1366.61426 1365.95532
20130727 1361.29168 1366.23584 1366.59229 1365.87939
20130728 1361.30251 1366.24670 1366.58997 1365.90320
20130729 1361.35432 1366.29871 1366.65466 1365.94275
20130730 1361.35712 1366.30151 1366.61890 1365.95801
20130731 1361.37780 1366.32227 1366.65222 1365.99841
20130801 1361.38813 1366.33264 1366.67700 1365.98804
20130802 1361.34800 1366.29236 1366.59595 1365.95044
20130803 1361.27149 1366.21558 1366.57715 1365.85400
20130804 1361.28816 1366.23230 1366.58374 1365.88098
20130805 1361.28925 1366.23340 1366.60461 1365.86230
20130806 1361.39045 1366.33496 1366.67542 1365.99438
20130807 1361.41477 1366.35938 1366.72095 1365.99780
20130808 1361.39908 1366.34363 1366.70203 1365.98523
20130809 1361.44262 1366.38733 1366.75403 1366.02051
20130810 1361.58639 1366.53162 1366.86499 1366.18225
20130811 1361.49480 1366.43970 1366.79443 1366.08496
20130812 1361.27709 1366.22119 1366.58569 1365.85681
20130813 1361.09477 1366.03821 1366.41602 1365.66028
20130814 1361.13661 1366.08020 1366.41711 1365.72461
20130815 1361.26882 1366.21289 1366.57642 1365.84937
20130816 1361.39507 1366.33960 1366.68420 1365.97375
20130817 1361.43058 1366.37524 1366.77869 1365.97131
20130818 1361.45588 1366.40063 1366.78625 1366.01453
20130819 1361.51803 1366.46301 1366.83899 1366.08667
20130820 1361.51730 1366.46228 1366.82935 1366.09497
20130821 1361.47850 1366.42334 1366.80200 1366.04443
20130822 1361.43776 1366.38245 1366.76953 1365.99475
20130823 1361.51110 1366.45605 1366.83105 1366.08081
20130824 1361.55805 1366.50317 1366.87744 1366.12866
20130825 1361.52521 1366.47021 1366.83911 1366.10120
20130826 1361.48349 1366.42834 1366.80737 1366.04895
20130827 1361.42195 1366.36658 1366.76001 1365.97266
20130828 1361.31078 1366.25500 1366.64709 1365.87000
20130829 1361.30616 1366.25037 1366.53772 1365.90930
20130830 1361.15655 1366.10022 1366.46936 1365.73291
20130831 1361.09306 1366.03650 1366.41040 1365.66223
20130901 1361.11374 1366.05725 1366.40613 1365.70837
20130902 1361.13308 1366.07666 1366.42554 1365.72778
20130903 1361.23184 1366.17578 1366.53198 1365.82202
20130904 1361.38607 1366.33057 1366.66443 1365.99023
20130905 1361.51414 1366.45911 1366.73450 1366.12292
20130906 1361.49797 1366.44287 1366.79590 1366.08997
20130907 1361.53044 1366.47546 1366.80652 1366.10742
20130908 1361.44031 1366.38501 1366.75769 1366.01208
20130909 1361.46403 1366.40881 1366.76294 1366.05469
20130910 1361.44287 1366.38757 1366.75732 1366.01782
20130911 1361.44421 1366.38892 1366.75269 1366.02515
20130912 1361.51682 1366.46179 1366.79553 1366.10535
20130913 1361.48690 1366.43176 1366.79382 1366.06970
20130914 1361.43995 1366.38464 1366.72852 1366.01208
20130915 1361.43533 1366.38000 1366.72131 1366.02185
20130916 1361.36344 1366.30786 1366.68518 1365.93079
20130917 1361.38339 1366.32788 1366.63342 1365.97974
20130918 1361.35165 1366.29602 1366.58716 1365.95862
20130919 1361.31139 1366.25562 1366.57080 1365.89526
20130920 1361.39373 1366.33826 1366.68530 1365.98181
20130921 1361.42037 1366.36499 1366.68762 1366.00989
20130922 1361.31954 1366.26379 1366.63428 1365.89355
20130923 1361.34277 1366.28711 1366.65100 1365.92334
20130924 1361.45284 1366.39758 1366.68335 1366.06091
20130925 1361.45321 1366.39795 1366.61389 1366.08655
20130926 1361.37719 1366.32166 1366.67151 1365.97144
20130927 1361.48471 1366.42957 1366.72717 1366.09766
20130928 1361.48969 1366.43457 1366.72888 1366.08740
20130929 1361.51001 1366.45496 1366.80518 1366.10632
20130930 1361.55379 1366.49890 1366.82300 1366.14246
20131001 1361.32635 1366.27063 1366.63965 1365.90271
20131002 1361.43666 1366.38135 1366.63306 1366.03381
20131003 1361.43679 1366.38147 1366.66052 1366.03577
20131004 1361.36965 1366.31409 1366.67908 1365.95020
20131005 1361.39239 1366.33691 1366.63342 1366.00342
20131006 1361.30774 1366.25195 1366.60852 1365.89563
20131007 1361.31613 1366.26038 1366.63208 1365.89050
20131008 1361.35213 1366.29651 1366.65601 1365.93274
20131009 1361.44542 1366.39014  -99.00000 1366.03796
20131010 1361.24121 1366.18518 1366.53125 1365.81970
20131011 1360.94626 1365.88916 1366.28662 1365.49695
20131012 1360.83947 1365.78198 1366.16284 1365.39807
20131013 1360.86160 1365.80420 1366.20117 1365.41260
20131014 1360.99077 1365.93384 1366.30371 1365.57153
20131015 1361.06485 1366.00818 1366.40955 1365.61304
20131016 1361.30105 1366.24524 1366.62329 1365.87036
20131017 1361.41684 1366.36145 1366.73608 1365.98962
20131018 1361.41137 1366.35596 1366.72986 1365.98474
20131019 1361.37159 1366.31604 1366.66992 1365.96191
20131020 1361.27782 1366.22192 1366.57336 1365.86987
20131021 1361.00768 1365.95081 1366.30823 1365.59814
20131022 1360.69205 1365.63403 1365.97424 1365.29126
20131023 1360.22974 1365.17004 1365.51685 1364.82166
20131024 1360.26587 1365.20630 1365.52222 1364.88281
20131025 1360.40270 1365.34363 1365.69995 1364.98743
20131026 1360.62102 1365.56274 1365.90527 1365.21729
20131027 1360.80249 1365.74487 1366.07117 1365.41211
20131028 1360.95319 1365.89612 1366.23962 1365.54968
20131029 1360.95210 1365.89502 1366.23706 1365.54810
20131030 1360.78936 1365.73169 1366.09351 1365.37109
20131031 1360.72939 1365.67151 1366.03650 1365.30859
20131101 1360.85029 1365.79285 1366.16235 1365.43042
20131102 1361.05074 1365.99402 1366.35718 1365.63245
20131103 1361.16008 1366.10376 1366.48462 1365.72998
20131104 1361.17589 1366.11963 1366.42676 1365.77527
20131105 1360.94966 1365.89258 1366.20850 1365.53955
20131106 1360.90247 1365.84521 1366.10205 1365.51501
20131107 1360.70714 1365.64917 1365.97278 1365.28870
20131108 1360.72027 1365.66235 1366.03015 1365.29712
20131109 1360.85479 1365.79736 1366.16162 1365.42554
20131110 1360.97071 1365.91370 1366.29053 1365.54248
20131111 1361.07701 1366.02039 1366.39221 1365.65222
20131112 1361.14768 1366.09131 1366.44604 1365.72534
20131113 1361.15959 1366.10327 1366.44385 1365.75415
20131114 1360.90466 1365.84741 1366.22485 1365.47559
20131115 1360.62358 1365.56531 1365.92920 1365.20166
20131116 1360.50158 1365.44287 1365.81384 1365.07202
20131117 1360.60643 1365.54810 1365.90613 1365.18787
20131118 1360.82171 1365.76416 1366.12451 1365.40247
20131119 1361.04417 1365.98743 1366.34644 1365.62646
20131120 1361.09659 1366.04004 1366.39587 1365.68079
20131121 1361.19304 1366.13684 1366.47095 1365.77844
20131122 1361.23950 1366.18347 1366.54395 1365.82202
20131123 1361.36454 1366.30896 1366.65613 1365.95520
20131124 1361.47753 1366.42236 1366.74695 1366.06909
20131125 1361.45126 1366.39600 1366.73340 1366.03320
20131126 1361.28937 1366.23352 1366.63806 1365.84753
20131127 1361.16495 1366.10864 1366.48816 1365.73511
20131128 1360.98822 1365.93127 1366.34131 1365.51880
20131129 1361.00792 1365.95105 1366.32910 1365.58044
20131130 1361.00428 1365.94739 1366.32605 1365.57654
20131201 1361.10486 1366.04834 1366.43469 1365.67297
20131202 1361.19523 1366.13904 1366.53284 1365.75952
20131203 1361.35931 1366.30371 1366.66248 1365.92908
20131204 1361.42462 1366.36926 1366.69043 1366.03064
20131205 1361.54516 1366.49023 1366.80017 1366.13745
20131206 1361.42961 1366.37427 1366.74414 1365.99121
20131207 1361.44579 1366.39050 1366.77197 1366.01721
20131208 1361.62653 1366.57190 1366.88440 1366.22498
20131209 1361.66046 1366.60596 1366.95544 1366.24109
20131210 1361.59734 1366.54260 1366.92798 1366.17175
20131211 1361.49942 1366.44434 1366.80774 1366.07458
20131212 1361.44275 1366.38745 1366.73816 1366.01062
20131213 1361.24644 1366.19043 1366.54749 1365.82349
20131214 1361.09562 1366.03906 1366.41016 1365.66357
20131215 1361.06837 1366.01172 1366.40393 1365.63184
20131216 1361.22272 1366.16663 1366.56274 1365.78418
20131217 1361.33462 1366.27893 1366.61292 1365.91638
20131218 1361.27295 1366.21704 1366.60693 1365.83813
20131219 1361.17833 1366.12207 1366.50317 1365.73889
20131220 1361.29643 1366.24060  -99.00000 1365.88635
20131221 1361.19779 1366.14160 1366.51489 1365.76855
20131222 1361.08881 1366.03223 1366.40356 1365.64856
20131223 1361.00914 1365.95227 1366.34363 1365.57263
20131224 1361.01851 1365.96167 1366.34082 1365.59106
20131225 1361.13965 1366.08325 1366.39612 1365.71777
20131226 1361.05208 1365.99536 1366.42542 1365.59180
20131227 1361.15874 1366.10242 1366.50378 1365.71631
20131228 1361.22953 1366.17346 1366.56592 1365.78967
20131229 1361.21579 1366.15967 1366.55786 1365.78040
20131230 1361.27587 1366.21997 1366.55176 1365.87402
20131231 1361.36794 1366.31238  -99.00000 1365.96460
20140101 1361.39178 1366.33630 1366.69275 1365.97009
20140102 1361.42183 1366.36646 1366.76367 1365.98376
20140103 1361.34897 1366.29333 1366.62476 1365.93787
20140104 1360.84701 1365.78955 1366.07825 1365.43079
20140105 1360.27365 1365.21411 1365.48535 1364.86609
20140106 1359.73885 1364.67737 1365.04150 1364.31519
20140107 1359.54400 1364.48181 1364.81396 1364.13354
20140108 1359.64568 1364.58386 1364.98389 1364.15723
20140109 1360.10276 1365.04260 1365.43030 1364.67432
20140110 1360.63173 1365.57349 1365.87146 1365.20386
20140111 1361.01814 1365.96130 1366.39050 1365.57043
20140112 1361.30859 1366.25281 1366.67517 1365.86414
20140113 1361.47400 1366.41882 1366.82239 1366.03955
20140114 1361.45491 1366.39966 1366.75745 1366.03552
20140115 1361.41185 1366.35645 1366.75098 1365.98315
20140116 1361.58323 1366.52844 1366.86438 1366.18677
20140117 1361.58238 1366.52759 1366.89099 1366.16272
20140118 1361.49152 1366.43640 1366.82678 1366.06116
20140119 1361.41343 1366.35803 1366.74036 1365.98804
20140120 1361.28937 1366.23352 1366.57874 1365.88623
20140121 1361.22637 1366.17029 1366.51001 1365.82861
20140122 1361.20411 1366.14795 1366.47803 1365.79907
20140123 1361.13186 1366.07544 1366.45679 1365.71399
20140124 1361.22284 1366.16675 1366.53247 1365.81482
20140125 1361.18441 1366.12817 1366.51709 1365.75598
20140126 1361.32063 1366.26489 1366.61829 1365.90527
20140127 1361.46330 1366.40808 1366.73145 1366.06226
20140128 1361.55452 1366.49963 1366.85974 1366.14575
20140129 1361.50502 1366.44995 1366.82861 1366.09131
20140130 1361.31151 1366.25574 1366.56140 1365.90808
20140131 1360.75177 1365.69397 1366.07690 1365.32544
20140201 1360.02614 1364.96570 1365.24463 1364.61255
20140202 1359.41350 1364.35083 1364.65991 1363.99792
20140203 1359.28919 1364.22607 1364.60083 1363.86316
20140204 1359.64714 1364.58533 1364.98132 1364.22546
20140205 1360.02772 1364.96729 1365.32092 1364.58240
20140206 1360.61531 1365.55701 1365.89819 1365.24329
20140207 1361.18952 1366.13330 1366.43750 1365.81909
20140208 1361.48945 1366.43433 1366.70605 1366.12817
20140209 1361.30068 1366.24487 1366.53821 1365.93884
