;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20141228 1361.42694 1366.50964 1366.87781 1366.12231
20141229 1361.33220 1366.41455 1366.75427 1366.01697
20141230 1361.15987 1366.24158 1366.64331 1365.83228
20141231 1361.05954 1366.14087 1366.54871 1365.71582
20150101 1360.81886 1365.89929 1366.30530 1365.48022
20150102 1360.69980 1365.77979 1366.09937 1365.42480
20150103 1360.50996 1365.58923 1365.99854 1365.16394
20150104 1360.61990 1365.69958 1366.10730 1365.27930
20150105 1360.88806 1365.96875 1366.37170 1365.56030
20150106 1361.28842 1366.37061 1366.81396 1365.94006
20150107 1361.60718 1366.69055 1367.10278 1366.26550
20150108 1361.67382 1366.75745 1367.18506 1366.30298
20150109 1361.63710 1366.72058 1367.15039 1366.27527
20150110 1361.67176 1366.75537 1367.16931 1366.32922
20150111 1361.54053 1366.62366 1367.03027 1366.21533
20150112 1361.52095 1366.60400 1367.01917 1366.17993
20150113 1361.66324 1366.74683 1367.17407 1366.33044
20150114 1361.83642 1366.92065 1367.32019 1366.52246
20150115 1361.92350 1367.00806 1367.40930 1366.60669
20150116 1361.93639 1367.02100 1367.42566 1366.61353
20150117 1361.84469 1366.92896 1367.35449 1366.48511
20150118 1361.66786 1366.75146 1367.14063 1366.33948
20150119 1361.37367 1366.45618 1366.83618 1366.05457
20150120 1361.30703 1366.38928 1366.79492 1365.98132
20150121 1361.29268 1366.37488 1366.78381 1365.96130
20150122 1361.30253 1366.38477 1366.78918 1365.98303
20150123 1361.26471 1366.34680 1366.75220 1365.93945
20150124 1361.17447 1366.25623 1366.66113 1365.85010
20150125 1361.05857 1366.13989 1366.54456 1365.72815
20150126 1360.78469 1365.86499 1366.27893 1365.44482
20150127 1360.62209 1365.70178 1366.05688 1365.32141
20150128 1360.67134 1365.75122 1366.18689 1365.30029
20150129 1360.94814 1366.02905 1366.42297 1365.63916
20150130 1361.20584 1366.28772 1366.67700 1365.88440
20150131 1361.47559 1366.55847 1366.94458 1366.15881
20150201 1361.62372 1366.70715 1367.04199 1366.33008
20150202 1361.74023 1366.82410 1367.13916 1366.47058
20150203 1361.76820 1366.85217 1367.21899 1366.47107
20150204 1361.78060 1366.86462 1367.25745 1366.47205
20150205 1361.87194 1366.95630 1367.36584 1366.54456
20150206 1361.95987 1367.04456 1367.44641 1366.64246
20150207 1361.95220 1367.03687 1367.35986 1366.69080
20150208 1361.76698 1366.85095 1367.26172 1366.42920
20150209 1361.78972 1366.87378 1367.28198 1366.46436
20150210 1361.84080 1366.92505 1367.32483 1366.52783
20150211 1361.81186 1366.89600 1367.28760 1366.50745
20150212 1361.72661 1366.81042 1367.20349 1366.41943
20150213 1361.68295 1366.76660  -99.00000 1366.37146
20150214 1361.48240 1366.56531 1366.95850 1366.17395
20150215 1361.36553 1366.44800 1366.84302 1366.04785
20150216 1361.32527 1366.40759 1366.81885 1365.99500
20150217 1361.39909 1366.48169 1366.79309 1366.09961
20150218 1361.39070 1366.47327 1366.86475 1366.08362
20150219 1361.46586 1366.54871 1366.94971 1366.14966
20150220 1361.42013 1366.50281 1366.91016 1366.09497
20150221 1361.37124 1366.45374 1366.83228 1366.10242
20150222 1361.29912 1366.38135 1366.75964 1366.02393
20150223 1361.26908 1366.35120 1366.74500 1365.95862
20150224 1361.39617 1366.47876 1366.87170 1366.08704
20150225 1361.51475 1366.59778 1367.00049 1366.19507
20150226 1361.59927 1366.68262 1367.09692 1366.26697
20150227 1361.56972 1366.65295 1367.04517 1366.26196
20150228 1361.59623 1366.67957 1367.07056 1366.29004
20150301 1361.58188 1366.66516 1367.10376 1366.22253
20150302 1361.60487 1366.68823 1367.09766 1366.27808
20150303 1361.76175 1366.84570 1367.21570 1366.45056
20150304 1361.96935 1367.05408 1367.43176 1366.66113
20150305 1361.99915 1367.08398 1367.42810 1366.69714
20150306 1361.92447 1367.00903 1367.39514 1366.62463
20150307 1361.86075 1366.94507 1367.35730 1366.53186
20150308 1361.77051 1366.85449 1367.26331 1366.41809
20150309 1361.60791 1366.69128 1367.09351 1366.28931
20150310 1361.44652 1366.52930  -99.00000 1366.13281
20150311 1361.11281 1366.19434 1366.58411 1365.79700
20150312 1360.92515 1366.00598 1366.34387 1365.61487
20150313 1360.97939 1366.06042 1366.44861 1365.66992
20150314 1361.02585 1366.10706 1366.42505 1365.72205
20150315 1360.92394 1366.00476 1366.42468 1365.58374
20150316 1361.04300 1366.12427 1366.52710 1365.72485
20150317 1361.15440 1366.23608 1366.63989 1365.83228
20150318 1361.17970 1366.26147 1366.67175 1365.85107
20150319 1361.18821 1366.27002 1366.66211 1365.87830
20150320 1361.17009 1366.25183 1366.66785 1365.83765
20150321 1361.16328 1366.24500 1366.65686 1365.83325
20150322 1361.20171 1366.28357 1366.70862 1365.83972
20150323 1361.28867 1366.37085 1366.82410 1365.90039
20150324 1361.31883 1366.40112 1366.84363 1365.95947
20150325 1361.31810 1366.40039 1366.80664 1365.98303
20150326 1361.34546 1366.42786 1366.85645 1366.00012
20150327 1361.38255 1366.46509 1366.87549 1366.05493
20150328 1361.39107 1366.47363 1366.91467 1366.03467
20150329 1361.41563 1366.49829 1366.90833 1366.07922
20150330 1361.49797 1366.58093 1367.00317 1366.15979
20150331 1361.66908 1366.75269 1367.16602 1366.34021
20150401 1361.77829 1366.86230 1367.31726 1366.41150
20150402 1361.91839 1367.00293 1367.37512 1366.60693
20150403 1361.83424 1366.91846 1367.33545 1366.50024
20150404 1361.77233 1366.85632 1367.30957 1366.40820
20150405 1361.66336 1366.74695 1367.14087 1366.35181
20150406 1361.49274 1366.57568 1366.96033 1366.18872
20150407 1361.37939 1366.46191 1366.82581 1366.10083
20150408 1361.24282 1366.32483 1366.75220 1365.90002
20150409 1361.30375 1366.38599 1366.79199 1365.97998
20150410 1361.33366 1366.41602 1366.82837 1366.00439
20150411 1361.31250 1366.39478 1366.82568 1365.96533
20150412 1361.28368 1366.36584 1366.78833 1365.93579
20150413 1361.22822 1366.31018 1366.71899 1365.90161
20150414 1361.13981 1366.22144 1366.63452 1365.80908
20150415 1360.95459 1366.03552 1366.45508 1365.61768
20150416 1360.89572 1365.97644 1366.30640 1365.58801
20150417 1360.79320 1365.87354 1366.28723 1365.46033
20150418 1360.92978 1366.01062 1366.43579 1365.59619
20150419 1361.05042 1366.13171 1366.54272 1365.72156
20150420 1361.29973 1366.38196 1366.79565 1365.96936
20150421 1361.50441 1366.58740 1366.96875 1366.18225
20150422 1361.62506 1366.70850 1367.09692 1366.35681
20150423 1361.68951 1366.77319 1367.19568 1366.35278
20150424 1361.58176 1366.66504 1367.04761 1366.25854
20150425 1361.52472 1366.60779 1367.01135 1366.20886
20150426 1361.52314 1366.60620 1366.99500 1366.21497
20150427 1361.54552 1366.62866 1367.05139 1366.20825
20150428 1361.63138 1366.71484 1367.07959 1366.32800
20150429 1361.56413 1366.64734 1367.04688 1366.23987
20150430 1361.55087 1366.63403 1367.00110 1366.24756
20150501 1361.49335 1366.57629 1366.99170 1366.16223
20150502 1361.40031 1366.48291 1366.88342 1366.08179
20150503 1361.23503 1366.31702 1366.74182 1365.89490
20150504 1360.97599 1366.05701 1366.47192 1365.64355
20150505 1360.89001 1365.97070 1366.37512 1365.56543
20150506 1360.88332 1365.96399 1366.36035 1365.56616
20150507 1360.89439 1365.97510 1366.36670 1365.57593
20150508 1360.82871 1365.90918 1366.30457 1365.51270
20150509 1360.89122 1365.97192 1366.29736 1365.62268
20150510 1360.73981 1365.81995 1366.22913 1365.40540
20150511 1360.76462 1365.84485 1366.24976 1365.43152
20150512 1360.86556 1365.94617 1366.34460 1365.56177
20150513 1360.94717 1366.02808 1366.42297 1365.63257
20150514 1361.19113 1366.27295 1366.67224 1365.87378
20150515 1361.46452 1366.54736 1366.91858 1366.15979
20150516 1361.52995 1366.61304 1367.02014 1366.20703
20150517 1361.55123 1366.63440 1367.06177 1366.20984
20150518  -99.00000  -99.00000  -99.00000  -99.00000
20150519  -99.00000  -99.00000  -99.00000  -99.00000
20150520  -99.00000  -99.00000  -99.00000  -99.00000
20150521  -99.00000  -99.00000  -99.00000  -99.00000
20150522  -99.00000  -99.00000  -99.00000  -99.00000
20150523 1361.27261 1366.35474 1366.71167 1366.02527
20150524 1361.20597 1366.28784 1366.67896 1365.89661
20150525 1361.28708 1366.36926 1366.70935 1366.02515
20150526 1361.29718 1366.37939 1366.77490 1365.98425
20150527 1361.31591 1366.39819 1366.81213 1365.98608
20150528 1361.34060 1366.42297 1366.80957 1366.03613
20150529 1361.24561 1366.32764 1366.72205 1365.93384
20150530 1361.13762 1366.21924 1366.61658 1365.82251
20150531 1361.09311 1366.17456 1366.58594 1365.76111
20150601 1361.15379 1366.23547 1366.63855 1365.83740
20150602 1361.26094 1366.34302 1366.76160 1365.92664
20150603 1361.40080 1366.48340 1366.92407 1366.06030
20150604 1361.47972 1366.56262 1366.98511 1366.14258
20150605 1361.46355 1366.54639 1366.97522 1366.12024
20150606 1361.54065 1366.62378 1366.97253 1366.24280
20150607 1361.38438 1366.46692 1366.85950 1366.07507
20150608 1361.33281 1366.41516 1366.81299 1366.01831
20150609 1361.43254 1366.51526 1366.87659 1366.14844
20150610 1361.48276 1366.56567 1366.97900 1366.15417
20150611 1361.60633 1366.68970 1367.10974 1366.27173
20150612 1361.65449 1366.73804 1367.15698 1366.32117
20150613 1361.76954 1366.85352 1367.12561 1366.49805
20150614 1361.56169 1366.64490 1366.99829 1366.24878
20150615 1361.36431 1366.44678 1366.82910 1366.06494
20150616 1361.17532 1366.25708 1366.63843 1365.87622
20150617 1360.95434 1366.03528 1366.40454 1365.66589
20150618 1360.62646 1365.70618 1366.09668 1365.31628
20150619 1360.32376 1365.40234 1365.76270 1365.04163
20150620 1360.08260 1365.16028 1365.54822 1364.77283
20150621 1360.02994 1365.10742 1365.47363 1364.74438
20150622 1360.13076 1365.20862 1365.56323 1364.85376
20150623 1360.16821 1365.24622 1365.61462 1364.87793
20150624 1360.42227 1365.50122 1365.85474 1365.14758
20150625 1360.68058 1365.76050 1366.10339 1365.41748
20150626 1360.81156 1365.89197 1366.25464 1365.52954
20150627 1360.94133 1366.02222 1366.37427 1365.67004
20150628 1361.02549 1366.10669 1366.45813 1365.75525
20150629 1361.10357 1366.18506 1366.54663 1365.82361
20150630 1361.23673 1366.31873 1366.67627 1365.96082
20150701 1361.25169 1366.33374 1366.67712 1365.99500
20150702 1361.19356 1366.27539 1366.61536 1365.93542
20150703 1361.21034 1366.29224 1366.62598 1365.95837
20150704 1361.22457 1366.30652 1366.64526 1365.96790
20150705 1361.22044 1366.30237 1366.62354 1365.98132
20150706 1361.01770 1366.09888 1366.46411 1365.73364
20150707 1361.05249 1366.13379 1366.48608 1365.78162
20150708 1361.14078 1366.22241 1366.52771 1365.88867
20150709 1361.21606 1366.29797 1366.63965 1365.98584
20150710 1361.14844 1366.23010 1366.59460 1365.86548
20150711 1361.24914 1366.33118 1366.64294 1365.99304
20150712 1361.26726 1366.34937 1366.68982 1366.00916
20150713 1361.33549 1366.41785 1366.74658 1366.08960
20150714 1361.40542 1366.48804 1366.76721 1366.15625
20150715 1361.36042 1366.44287 1366.72241 1366.11353
20150716 1361.26349 1366.34558 1366.66980 1366.03723
20150717 1361.25948 1366.34155 1366.62927 1366.01331
20150718 1361.19417 1366.27600 1366.61584 1365.93652
20150719 1361.05382 1366.13513 1366.49109 1365.77893
20150720 1360.99010 1366.07117 1366.38489 1365.77808
20150721 1360.97185 1366.05286 1366.38342 1365.72900
20150722 1361.02877 1366.10999 1366.37683 1365.77869
20150723 1360.99873 1366.07983 1366.40833 1365.75244
20150724 1361.02974 1366.11096 1366.43286 1365.79065
20150725 1360.99885 1366.07996 1366.41333 1365.74744
20150726 1360.93732 1366.01819 1366.36194 1365.67444
20150727 1361.01260 1366.09375 1366.42505 1365.76367
20150728 1361.11281 1366.19434 1366.54456 1365.84351
20150729 1361.28599 1366.36816 1366.71277 1366.02344
20150730 1361.33220 1366.41455 1366.76501 1366.06299
20150731 1361.37355 1366.45605 1366.78088 1366.13342
20150801 1361.34193 1366.42432 1366.77490 1366.07263
20150802 1361.29949 1366.38171 1366.74829 1366.01208
20150803 1361.30581 1366.38806 1366.75073 1366.02258
20150804 1361.27431 1366.35645 1366.72034 1365.99182
20150805 1361.08034 1366.16174 1366.51428 1365.74719
20150806 1360.76997 1365.85022 1366.19946 1365.48828
20150807 1360.50959 1365.58887 1365.95569 1365.21887
20150808 1360.45584 1365.53491 1365.90540 1365.16052
20150809 1360.50083 1365.58008 1365.96338 1365.19141
20150810 1360.67475 1365.75464 1366.13379 1365.37061
20150811 1360.93330 1366.01416 1366.37805 1365.62195
20150812 1361.09469 1366.17615 1366.53943 1365.81384
20150813 1361.17568 1366.25745 1366.57861 1365.92236
20150814 1361.03826 1366.11951 1366.44324 1365.77100
20150815 1360.96115 1366.04211 1366.40906 1365.67139
20150816 1360.92832 1366.00916 1366.37402 1365.64075
20150817 1360.91348 1365.99426 1366.35168 1365.63416
20150818 1360.94802 1366.02893 1366.33533 1365.70142
20150819 1360.92224 1366.00305 1366.32141 1365.68311
20150820 1360.88222 1365.96289 1366.27966 1365.65076
20150821 1360.77082 1365.85107  -99.00000 1365.52490
20150822 1360.44222 1365.52124 1365.79321 1365.20398
20150823 1360.12285 1365.20068 1365.54346 1364.85730
20150824 1359.94335 1365.02051 1365.35632 1364.68518
20150825 1360.09670 1365.17444 1365.51587 1364.83496
20150826 1360.44392 1365.52295 1365.90015 1365.16919
20150827 1360.91129 1365.99207 1366.33167 1365.66040
20150828 1361.10746 1366.18896 1366.53650 1365.83960
20150829 1361.23722 1366.31921 1366.67676 1365.95789
20150830 1361.25486 1366.33691 1366.69543 1365.97437
20150831 1361.24987 1366.33191 1366.68787 1365.97229
20150901 1361.22615 1366.30811 1366.64453 1365.97241
20150902 1361.17422 1366.25598 1366.57019 1365.92566
20150903 1361.07803 1366.15942 1366.48828 1365.83313
20150904 1361.08082 1366.16223 1366.46606 1365.86670
20150905 1361.02001 1366.10120 1366.44141 1365.76062
20150906 1361.10320 1366.18469 1366.42041 1365.86462
20150907 1360.96371 1366.04468 1366.38513 1365.70386
20150908 1360.92905 1366.00989 1366.34253 1365.68018
20150909 1360.88052 1365.96118 1366.24353 1365.63123
20150910 1360.93756 1366.01843  -99.00000 1365.69714
20150911 1360.70211 1365.78210 1365.99805 1365.47266
20150912 1360.49731 1365.57654 1365.90942 1365.24524
20150913 1360.60591 1365.68555 1366.01270 1365.36133
20150914 1360.68533 1365.76526 1366.09619 1365.43628
20150915 1360.69177 1365.77173 1366.10095 1365.44385
20150916 1360.56091 1365.64038 1365.99048 1365.28699
20150917 1360.53367 1365.61304 1365.96106 1365.26221
20150918 1360.52358 1365.60291 1365.94971 1365.25354
20150919 1360.64373 1365.72351 1366.08752 1365.35083
20150920 1360.89256 1365.97327 1366.25940 1365.70007
20150921 1360.99326 1366.07434 1366.40674 1365.74268
20150922 1361.01819 1366.09937 1366.43665 1365.76160
20150923 1361.00250 1366.08362 1366.41797 1365.74976
20150924 1360.90472 1365.98547 1366.33032 1365.64014
20150925 1360.59229 1365.67188 1365.93970 1365.34717
20150926 1360.27195 1365.35034 1365.68384 1365.01733
20150927 1360.28144 1365.35986 1365.69324 1365.02686
20150928 1360.24082 1365.31909 1365.65137 1364.98767
20150929 1360.35222 1365.43091 1365.72388 1365.12195
20150930 1360.49621 1365.57544 1365.89612 1365.25293
20151001 1360.73786 1365.81799 1366.11646 1365.51086
20151002 1360.77605 1365.85632 1366.20447 1365.50574
20151003 1360.80670 1365.88708 1366.21362 1365.56250
20151004 1360.82032 1365.90076 1366.23120 1365.57141
20151005 1360.82081 1365.90125 1366.24353 1365.56384
20151006 1360.76389 1365.84412 1366.18359 1365.50378
20151007 1360.76194 1365.84216 1366.17078 1365.51477
20151008 1360.68338 1365.76331 1366.09863 1365.42798
20151009 1360.70637 1365.78638 1366.14148 1365.43970
20151010 1360.76596 1365.84619 1366.18518 1365.50623
20151011 1360.84075 1365.92126 1366.25403 1365.58850
20151012 1360.88064 1365.96130 1366.26819 1365.65930
20151013 1360.85255 1365.93311 1366.27014 1365.58948
20151014 1360.96845 1366.04944 1366.37085 1365.72876
20151015 1361.01442 1366.09558 1366.41382 1365.78015
20151016 1361.04069 1366.12195 1366.44824 1365.79968
20151017 1361.10028 1366.18176 1366.51160 1365.85278
20151018 1361.26848 1366.35059 1366.66272 1366.04272
20151019 1361.30143 1366.38367 1366.70483 1366.06482
20151020 1361.18930 1366.27112 1366.63831 1365.89758
20151021 1361.10065 1366.18213 1366.55457 1365.80261
20151022 1361.10040 1366.18188 1366.52515 1365.84729
20151023 1361.20949 1366.29138 1366.62158 1365.94507
20151024 1361.22190 1366.30383 1366.68079 1365.91870
20151025 1361.23151 1366.31348 1366.66626 1365.95691
20151026 1361.15817 1366.23987 1366.57434 1365.90540
20151027 1361.23491 1366.31689 1366.63721 1365.97766
20151028 1361.12108 1366.20264 1366.54980 1365.85266
20151029 1361.03120 1366.11243 1366.45313 1365.77002
20151030 1360.79928 1365.87964 1366.20227 1365.55872
20151031 1360.49779 1365.57703 1365.92712 1365.22339
20151101 1360.25456 1365.33289 1365.69653 1364.96326
20151102 1360.02775 1365.10522 1365.46033 1364.74561
20151103 1360.06557 1365.14319 1365.47729 1364.80859
20151104 1360.33848 1365.41711 1365.75110 1365.08289
20151105 1360.56274 1365.64221 1365.97473 1365.30981
20151106 1360.71269 1365.79272 1366.15527 1365.42456
20151107 1360.90120 1365.98193 1366.32788 1365.63354
20151108 1360.98049 1366.06152 1366.40393 1365.71729
20151109 1361.02792 1366.10913 1366.42883 1365.79907
20151110 1360.95373 1366.03467 1366.37830 1365.68909
20151111 1361.01029 1366.09143 1366.40295 1365.75830
20151112 1361.09809 1366.17957 1366.47217 1365.89465
20151113 1361.25084 1366.33289 1366.64160 1366.02881
20151114 1361.45041 1366.53320 1366.87390 1366.19141
20151115 1361.54138 1366.62451 1366.95483 1366.29492
20151116 1361.52764 1366.61072 1366.95557 1366.26343
20151117 1361.41284 1366.49548 1366.82959 1366.16138
20151118 1361.36054 1366.44299 1366.71826 1366.10071
20151119 1361.28283 1366.36499 1366.68787 1366.04419
20151120 1361.41831 1366.50098 1366.80029 1366.17578
20151121 1361.33451 1366.41687 1366.74341 1366.09204
20151122 1361.27650 1366.35864 1366.68542 1366.03345
20151123 1361.33804 1366.42041 1366.74829 1366.08325
20151124 1361.14589 1366.22754 1366.60620 1365.84204
20151125 1361.05966 1366.14099 1366.47656 1365.80554
20151126 1360.97502 1366.05603 1366.40479 1365.70569
20151127 1360.91445 1365.99524 1366.32788 1365.66333
20151128 1360.93707 1366.01794 1366.32056 1365.72095
20151129 1360.93659 1366.01746 1366.30554 1365.69263
20151130 1360.88405 1365.96472 1366.29089 1365.64063
20151201 1360.99338 1366.07446 1366.31995 1365.75720
20151202 1360.99885 1366.07996  -99.00000 1365.76868
20151203 1361.00943 1366.09058 1366.39978 1365.77856
20151204 1361.03242 1366.11365 1366.42285 1365.79224
20151205 1361.06027 1366.14160 1366.42932 1365.80286
20151206 1361.07876 1366.16016 1366.38477 1365.83765
20151207 1361.08046 1366.16187  -99.00000 1365.84082
20151208 1361.00688 1366.08801 1366.32019 1365.75952
20151209 1360.92771 1366.00854 1366.32190 1365.69861
20151210 1361.09992 1366.18140 1366.53503 1365.83447
20151211 1361.29657 1366.37878  -99.00000 1366.04053
20151212 1361.33731 1366.41968 1366.76648 1366.07202
20151213 1361.40712 1366.48975 1366.82507 1366.15515
20151214 1361.28745 1366.36963 1366.73804 1365.99792
20151215 1361.07061 1366.15198 1366.50110 1365.81055
20151216 1360.88636 1365.96704 1366.25037 1365.68152
20151217 1360.79697 1365.87732 1366.16248 1365.55627
20151218 1360.75368 1365.83386 1366.15027 1365.50952
20151219 1360.79867 1365.87903 1366.16382 1365.57336
20151220 1360.78359 1365.86389 1366.21692 1365.50964
20151221 1360.86666 1365.94727 1366.30591 1365.58679
20151222 1360.99204 1366.07312 1366.43384 1365.71045
20151223 1361.00250 1366.08362 1366.43152 1365.73425
20151224 1360.87906 1365.95972 1366.31824 1365.59949
20151225 1360.68484 1365.76477 1366.12634 1365.40125
20151226 1360.55082 1365.63025 1365.97681 1365.28345
20151227 1360.56079 1365.64026 1366.01343 1365.26379
20151228 1360.53100 1365.61035 1365.97192 1365.24707
20151229 1360.74869 1365.82886 1366.15698 1365.49707
20151230 1360.94267 1366.02356 1366.39417 1365.65015
20151231 1361.08167 1366.16309 1366.52649 1365.79785
20160101 1361.12217 1366.20374 1366.57739 1365.82703
20160102 1361.08800 1366.16943 1366.48206 1365.83057
20160103 1360.90229 1365.98303 1366.34631 1365.61816
20160104 1360.83893 1365.91943 1366.27490 1365.56299
20160105 1360.87225 1365.95288 1366.30884 1365.59595
20160106 1361.01564 1366.09680 1366.41199 1365.73865
20160107 1360.99983 1366.08093 1366.46570 1365.69263
20160108 1361.00116 1366.08228 1366.44861 1365.71411
20160109 1361.01868 1366.09985 1366.45557 1365.74341
20160110 1361.06307 1366.14441 1366.45789 1365.80176
20160111 1360.96735 1366.04834 1366.41980 1365.67480
20160112 1360.96152 1366.04248 1366.40515 1365.67847
20160113 1360.98584 1366.06689 1366.39417 1365.74170
20160114 1360.95349 1366.03442 1366.41028 1365.65601
20160115 1361.02111 1366.10229 1366.45129 1365.74976
20160116 1361.11074 1366.19226 1366.53015 1365.85547
20160117 1361.12679 1366.20837 1366.57629 1365.83972
20160118 1361.17970 1366.26147 1366.62573 1365.89612
20160119 1361.23649 1366.31848 1366.66833 1365.96887
20160120 1361.21764 1366.29956 1366.64661 1365.95300
20160121 1361.00761 1366.08875 1366.45728 1365.71851
20160122 1360.88757 1365.96826 1366.31458 1365.62256
20160123 1360.85145 1365.93201 1366.28113 1365.58313
20160124 1360.83601 1365.91650 1366.27466 1365.55786
20160125 1360.83662 1365.91711 1366.30969 1365.54468
20160126 1360.89888 1365.97961 1366.34607 1365.61218
20160127 1360.82932 1365.90979 1366.26721 1365.55225
20160128 1360.75331 1365.83350 1366.19043 1365.47632
20160129 1360.78554 1365.86584 1366.22656 1365.50488
20160130 1360.73349 1365.81360 1366.16565 1365.46191
20160131 1360.72388 1365.80396 1366.14001 1365.46924
20160201 1360.76450 1365.84473 1366.20630 1365.48303
20160202 1360.93136 1366.01221 1366.36377 1365.66101
20160203 1361.08836 1366.16980 1366.48657 1365.83020
20160204 1361.09153 1366.17297 1366.53101 1365.81494
20160205 1361.08812 1366.16956 1366.53882 1365.79810
20160206 1361.14127 1366.22290 1366.58667 1365.85876
20160207 1361.02306 1366.10425 1366.46741 1365.74109
20160208 1360.98657 1366.06763 1366.44128 1365.69324
20160209 1361.05565 1366.13696 1366.47131 1365.78528
20160210 1361.03826 1366.11951 1366.45972 1365.78491
20160211 1361.03801 1366.11926 1366.46411 1365.76123
20160212 1361.01515 1366.09631 1366.45667 1365.73621
20160213 1361.06611 1366.14746 1366.44507 1365.79517
20160214 1361.05407 1366.13538 1366.49231 1365.78369
20160215 1361.10612 1366.18762 1366.57629 1365.79761
20160216 1361.13336 1366.21497 1366.54749 1365.90442
20160217 1361.05163 1366.13293 1366.46069 1365.80676
20160218 1360.89767 1365.97839 1366.32898 1365.62842
20160219 1360.84367 1365.92419 1366.27222 1365.57666
20160220 1360.80123 1365.88159 1366.22742 1365.53662
20160221 1360.88380 1365.96448 1366.31885 1365.64502
20160222 1361.00202 1366.08313 1366.44397 1365.72229
20160223 1361.09213 1366.17358 1366.53394 1365.81335
20160224 1361.13190 1366.21350 1366.52698 1365.86377
20160225 1361.02245 1366.10364 1366.47510 1365.73352
20160226 1360.93525 1366.01611 1366.40015 1365.66284
20160227 1360.88757 1365.96826 1366.25403 1365.62109
20160228 1360.79977 1365.88013 1366.19946 1365.52747
20160229 1360.81996 1365.90039 1366.23438 1365.53516
20160301 1360.94194 1366.02283 1366.40112 1365.65540
20160302 1361.12229 1366.20386 1366.56299 1365.83374
20160303 1361.18882 1366.27063 1366.60779 1365.91516
20160304 1361.15428 1366.23596 1366.56311 1365.87732
20160305 1361.02670 1366.10791 1366.50806 1365.70740
20160306 1361.00104 1366.08215 1366.47192 1365.69238
20160307 1360.95981 1366.04077 1366.45605 1365.61743
20160308 1360.99168 1366.07275 1366.46594 1365.67932
20160309 1360.97587 1366.05688 1366.45410 1365.65942
20160310 1361.05468 1366.13599 1366.51013 1365.76172
20160311 1361.10259 1366.18408 1366.57251 1365.79578
20160312 1361.05759 1366.13892 1366.52783 1365.75000
20160313 1360.95836 1366.03931 1366.42273 1365.65576
20160314 1360.85705 1365.93762 1366.34204 1365.52747
20160315 1360.78724 1365.86755 1366.25745 1365.47168
20160316 1360.78505 1365.86536 1366.27173 1365.45508
20160317 1360.87189 1365.95251 1366.32202 1365.60828
20160318 1360.88259 1365.96326 1366.34119 1365.58545
20160319 1360.84829 1365.92883 1366.32056 1365.53735
20160320 1360.78870 1365.86902 1366.26282 1365.47546
20160321 1360.73081 1365.81091 1366.21509 1365.40698
20160322 1360.68314 1365.76306 1366.16492 1365.36169
20160323 1360.68083 1365.76074 1366.14124 1365.38013
20160324 1360.77119 1365.85144 1366.13135 1365.51807
20160325 1360.72266 1365.80273 1366.14868 1365.45605
20160326 1360.71233 1365.79236 1366.16638 1365.42224
20160327 1360.70552 1365.78552 1366.15967 1365.41223
20160328 1360.63425 1365.71399 1366.09155 1365.33643
20160329 1360.58743 1365.66699 1366.04834 1365.28552
20160330 1360.61601 1365.69568 1366.07715 1365.31506
20160331 1360.60980 1365.68945 1366.09558 1365.28381
20160401 1360.67171 1365.75159 1366.11108 1365.39160
20160402 1360.66903 1365.74890 1366.12549 1365.37244
20160403 1360.70880 1365.78882 1366.15723 1365.42004
20160404 1360.73373 1365.81384 1366.17798 1365.44922
20160405 1360.74553 1365.82568 1366.20996 1365.44153
20160406 1360.76194 1365.84216 1366.22998 1365.45422
20160407 1360.77301 1365.85327 1366.22510 1365.48108
20160408 1360.72947 1365.80957 1366.19482 1365.42419
20160409 1360.59253 1365.67212 1366.03040 1365.29810
20160410 1360.33568 1365.41431 1365.78931 1365.03894
20160411 1360.04380 1365.12134 1365.51709 1364.72571
20160412 1359.90589 1364.98291 1365.36902 1364.59668
20160413 1359.88388 1364.96082 1365.34961 1364.57190
20160414 1359.88777 1364.96472 1365.35376 1364.57556
20160415 1360.00038 1365.07776 1365.47974 1364.65833
20160416 1360.27572 1365.35413 1365.74414 1364.97131
20160417 1360.61528 1365.69495 1366.05969 1365.32153
20160418 1360.77411 1365.85437 1366.25818 1365.45093
20160419 1360.83309 1365.91357 1366.31299 1365.51428
20160420 1360.72911 1365.80920 1366.21619 1365.40271
20160421 1360.64629 1365.72607 1366.14417 1365.30884
20160422 1360.64750 1365.72729 1366.13220 1365.32263
20160423 1360.64799 1365.72778 1366.12915 1365.32666
20160424 1360.62926 1365.70898 1366.10645 1365.31177
20160425 1360.70503 1365.78503 1366.19470 1365.37073
20160426 1360.73920 1365.81934 1366.23132 1365.40686
20160427 1360.70807 1365.78809 1366.20520 1365.37158
20160428 1360.68071 1365.76062 1366.17212 1365.34961
20160429 1360.73409 1365.81421 1366.21924 1365.40930
20160430 1360.67852 1365.75842 1366.16199 1365.35510
20160501 1360.66392 1365.74377 1366.16858 1365.31995
20160502 1360.77557 1365.85583 1366.26465 1365.44739
20160503 1360.84464 1365.92517 1366.33325 1365.51746
20160504 1360.88040 1365.96106 1366.36743 1365.55505
20160505 1360.86739 1365.94800 1366.36755 1365.52917
20160506 1360.86751 1365.94812 1366.35217  -99.00000
20160507 1360.79612 1365.87646 1366.27173 1365.47900
20160508 1360.75246 1365.83264 1366.24597 1365.42480
