;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20140729 1361.35020 1366.43262 1366.84424 1366.02209
20140730 1361.45212 1366.53491 1366.96069 1366.11279
20140731 1361.61922 1366.70264 1367.05017 1366.31287
20140801 1361.70544 1366.78918 1367.16882 1366.41101
20140802 1361.67869 1366.76233 1367.16492 1366.36670
20140803 1361.60025 1366.68359 1367.09277 1366.27747
20140804 1361.60766 1366.69104 1367.10449 1366.27869
20140805 1361.64707 1366.73059 1367.12073 1366.35205
20140806 1361.52424 1366.60730 1367.01782 1366.19897
20140807 1361.40846 1366.49109 1366.91284 1366.06689
20140808 1361.26300 1366.34509 1366.79089 1365.88745
20140809 1361.17033 1366.25208 1366.65186 1365.82837
20140810 1361.07365 1366.15503 1366.59241 1365.70801
20140811 1361.06295 1366.14429 1366.52014 1365.73682
20140812 1361.03084 1366.11206 1366.51990 1365.70728
20140813 1361.01831 1366.09949 1366.51416 1365.68481
20140814 1360.92260 1366.00342 1366.41309 1365.59644
20140815 1360.78505 1365.86536 1366.25012 1365.49768
20140816 1360.61649 1365.69617 1366.10217 1365.29504
20140817 1360.68958 1365.76953 1366.17944 1365.36243
20140818 1360.82190 1365.90234 1366.30896 1365.50037
20140819 1360.92333 1366.00415 1366.40186 1365.61694
20140820 1360.91992 1366.00073 1366.41406 1365.58838
20140821 1360.89584 1365.97656 1366.34277 1365.57336
20140822 1360.99788 1366.07898 1366.49390 1365.66406
20140823 1361.08484 1366.16626 1366.57727 1365.75830
20140824 1361.12424 1366.20581 1366.62024 1365.79199
20140825 1361.03035 1366.11157 1366.52405 1365.69958
20140826 1361.05978 1366.14111 1366.56262 1365.71350
20140827 1361.20633 1366.28821 1366.71411 1365.85168
20140828 1361.33743 1366.41980 1366.80896 1366.05554
20140829 1361.27115 1366.35327 1366.77844 1365.91711
20140830 1361.20949 1366.29138 1366.68921 1365.87085
20140831 1361.23163 1366.31360 1366.73608 1365.88135
20140901 1361.27431 1366.35645 1366.77124 1365.94092
20140902 1361.17763 1366.25940 1366.68005 1365.83057
20140903 1361.13421 1366.21582 1366.62964 1365.80200
20140904 1361.15878 1366.24048 1366.63623 1365.83801
20140905 1361.21764 1366.29956 1366.71472 1365.88147
20140906 1361.17143 1366.25317 1366.67175 1365.82898
20140907 1361.06976 1366.15112 1366.52209 1365.73303
20140908 1360.75161 1365.83179 1366.25439 1365.39575
20140909 1360.50436 1365.58362 1366.01123 1365.13513
20140910 1360.56930 1365.64880 1366.07446 1365.20508
20140911 1360.75659 1365.83679 1366.25818 1365.40381
20140912 1361.04932 1366.13062 1366.56201 1365.68567
20140913 1361.34242 1366.42480 1366.85693 1365.96436
20140914 1361.52983 1366.61292 1367.03870 1366.16785
20140915 1361.55464 1366.63782 1367.06091 1366.19922
20140916 1361.49845 1366.58142 1366.95959 1366.15356
20140917 1361.33804 1366.42041 1366.83862 1365.99365
20140918 1361.43740 1366.52014 1366.93188 1366.08691
20140919 1361.49456 1366.57751 1366.97437 1366.15002
20140920 1361.47790 1366.56079 1366.91284 1366.16333
20140921 1361.36674 1366.44922 1366.87415 1365.99854
20140922 1361.27845 1366.36060 1366.73181 1365.92651
20140923 1361.09736 1366.17883 1366.59900 1365.73975
20140924 1360.90679 1365.98755 1366.40613 1365.55444
20140925 1360.65371 1365.73352 1366.07520 1365.31848
20140926 1360.46885 1365.54797 1365.97009 1365.10120
20140927 1360.57417 1365.65369 1366.07288 1365.21436
20140928 1360.82117 1365.90161 1366.32373 1365.45239
20140929 1361.10417 1366.18567 1366.61182 1365.72339
20140930 1361.34047 1366.42285 1366.84546 1365.97046
20141001 1361.39484 1366.47742 1366.89001 1366.05566
20141002 1361.40092 1366.48352 1366.89636 1366.06055
20141003 1361.42524 1366.50793 1366.92480 1366.07166
20141004 1361.51329 1366.59631 1367.00391 1366.18787
20141005 1361.65278 1366.73633 1367.13623 1366.35095
20141006 1361.68696 1366.77063 1367.17114 1366.38220
20141007 1361.63503 1366.71851 1367.14368 1366.25366
20141008 1361.54698 1366.63013 1367.04321 1366.20215
20141009 1361.40201 1366.48462 1366.89209 1366.06592
20141010 1361.38948 1366.47205 1366.88770 1366.03296
20141011 1361.33780 1366.42017 1366.82849 1366.00256
20141012 1361.23090 1366.31287 1366.71484 1365.91406
20141013 1361.12108 1366.20264 1366.60034 1365.81628
20141014 1361.07486 1366.15625 1366.55457 1365.76685
20141015 1361.05139 1366.13269 1366.52734 1365.75415
20141016 1361.10636 1366.18787 1366.59509 1365.76880
20141017 1361.16790 1366.24963 1366.64526 1365.86462
20141018 1361.08313 1366.16455 1366.56006 1365.77844
20141019 1360.70843 1365.78845 1366.19189 1365.37561
20141020 1359.95551 1365.03271 1365.42786 1364.64355
20141021 1359.12657 1364.20068 1364.59863 1363.80212
20141022 1358.44102 1363.51257 1363.82617 1363.12354
20141023 1358.16069 1363.23120 1363.62756 1362.83386
20141024 1358.57249 1363.64453 1364.04651 1363.20325
20141025 1359.06199 1364.13586 1364.54065 1363.70923
20141026 1359.71556 1364.79187 1365.19763 1364.36169
20141027 1360.47505 1365.55420 1365.95947 1365.12488
20141028 1360.95690 1366.03784 1366.43628 1365.65198
20141029 1361.21351 1366.29541 1366.68396 1365.91736
20141030 1361.38997 1366.47253 1366.81616 1366.09937
20141031 1361.42427 1366.50696 1366.89136 1366.14136
20141101 1361.41028 1366.49292 1366.87878 1366.12122
20141102 1361.17617 1366.25793 1366.64905 1365.86902
20141103 1361.17325 1366.25500 1366.64648 1365.86316
20141104 1361.24306 1366.32507 1366.72290 1365.91248
20141105 1361.33160 1366.41394 1366.72876 1366.05945
20141106 1361.32089 1366.40320 1366.78357 1366.04395
20141107 1361.33622 1366.41858 1366.75964 1366.05554
20141108 1361.26154 1366.34363 1366.65540 1365.96094
20141109 1361.15343 1366.23511 1366.61353 1365.87952
20141110 1361.16328 1366.24500 1366.62964 1365.86890
20141111 1361.13287 1366.21448 1366.60352 1365.82483
20141112 1361.27869 1366.36084 1366.75232 1365.96289
20141113 1361.58748 1366.67078 1367.05579 1366.29431
20141114 1361.77610 1366.86011 1367.24939 1366.46985
20141115 1361.75409 1366.83801 1367.22192 1366.46704
20141116 1361.46939 1366.55225 1366.94177 1366.16223
20141117 1361.15829 1366.23999 1366.55750 1365.91577
20141118 1360.98621 1366.06726 1366.35742 1365.67871
20141119 1360.76389 1365.84412 1366.23010 1365.46130
20141120 1360.85340 1365.93396 1366.31836 1365.55640
20141121 1360.91895 1365.99976 1366.39221 1365.59204
20141122 1360.96213 1366.04309 1366.42310 1365.68384
20141123 1361.06136 1366.14270 1366.52551 1365.75269
20141124 1361.07231 1366.15369 1366.53430 1365.79419
20141125 1361.11706 1366.19861  -99.00000 1365.82324
20141126 1361.16693 1366.24866  -99.00000 1365.89612
20141127 1360.94899 1366.02991 1366.35767 1365.67529
20141128 1360.90351 1365.98425 1366.30115 1365.62366
20141129 1360.76438 1365.84460 1366.23108 1365.46643
20141130 1360.72704 1365.80713 1366.19348 1365.43091
20141201 1360.70673 1365.78674 1366.17725 1365.39612
20141202 1360.75100 1365.83118 1366.15942 1365.46240
20141203 1360.78639 1365.86670 1366.24622 1365.49243
20141204 1361.08094 1366.16235 1366.49524 1365.81653
20141205 1361.16486 1366.24658 1366.64453 1365.82947
20141206 1361.25936 1366.34143 1366.73804 1365.92896
20141207 1361.29779 1366.38000 1366.75024 1365.96326
20141208 1361.30642 1366.38867 1366.76013 1366.01501
20141209 1361.23795 1366.31995 1366.71851 1365.92163
20141210 1361.33293 1366.41528 1366.80042 1366.04993
20141211 1361.41843 1366.50110 1366.86780 1366.10327
20141212 1361.46975 1366.55261 1366.90833 1366.15393
20141213 1361.68659 1366.77026  -99.00000 1366.39026
20141214 1361.54017 1366.62329 1366.94165 1366.21399
20141215 1361.25486 1366.33691 1366.64880 1365.96655
20141216 1360.76036 1365.84058 1366.22070 1365.40881
20141217 1360.26380 1365.34216  -99.00000 1364.95947
20141218 1359.90285 1364.97986 1365.36536 1364.57629
20141219 1360.24945 1365.32776 1365.72375 1364.92700
20141220 1360.64082 1365.72058 1366.11877 1365.31262
20141221 1361.01393 1366.09509 1366.50269 1365.65173
20141222 1361.34570 1366.42810 1366.84180 1366.00305
20141223 1361.59234 1366.67566 1367.08838 1366.25049
20141224 1361.60681 1366.69019 1367.09790 1366.24939
20141225 1361.44117 1366.52393 1366.93018 1366.08948
20141226 1361.31299 1366.39526 1366.80396 1365.95386
20141227 1361.35166 1366.43408 1366.77612 1366.08606
20141228 1361.37562 1366.45813 1366.82654 1366.07068
20141229 1361.28149 1366.36365 1366.70386 1365.96545
20141230 1361.11111 1366.19263 1366.59363 1365.78076
20141231 1361.01126 1366.09241 1366.49951 1365.66431
20150101 1360.77094 1365.85120 1366.25671 1365.42859
20150102 1360.64921 1365.72900 1366.05103 1365.37317
20150103 1360.46228 1365.54138 1365.95032 1365.11230
20150104 1360.57222 1365.65173 1366.05920 1365.22766
20150105 1360.84002 1365.92053 1366.32361 1365.50867
20150106 1361.24002 1366.32202 1366.76575 1365.88843
20150107 1361.55914 1366.64233 1367.05420 1366.21375
20150108 1361.62591 1366.70935 1367.13623 1366.25122
20150109 1361.58833 1366.67163 1367.10107 1366.22339
20150110 1361.62238 1366.70581 1367.11963 1366.27734
20150111 1361.49030 1366.57324 1366.97998 1366.16345
20150112 1361.47097 1366.55383 1366.96826 1366.12793
20150113 1361.61180 1366.69519 1367.12244 1366.27844
20150114 1361.78486 1366.86890 1367.26782 1366.47034
20150115 1361.87157 1366.95593 1367.35620 1366.55457
20150116 1361.88386 1366.96826 1367.37183 1366.56128
20150117 1361.79167 1366.87573 1367.29993 1366.43286
20150118 1361.61423 1366.69763 1367.08508 1366.28711
20150119 1361.31956 1366.40186 1366.77991 1366.00220
20150120 1361.25242 1366.33447 1366.73767 1365.92883
20150121 1361.23746 1366.31946 1366.72595 1365.90894
20150122 1361.24683 1366.32886 1366.73047 1365.93042
20150123 1361.20876 1366.29065 1366.69299 1365.88684
20150124 1361.11828 1366.19983 1366.60144 1365.79736
20150125 1361.00214 1366.08325 1366.48450 1365.67542
20150126 1360.72789 1365.80798 1366.21851 1365.39197
20150127 1360.56541 1365.64490 1365.99597 1365.26855
20150128 1360.61430 1365.69397 1366.12573 1365.24731
20150129 1360.89074 1365.97144 1366.36145 1365.58606
20150130 1361.14856 1366.23022 1366.61523 1365.83130
20150131 1361.41831 1366.50098 1366.88257 1366.10547
20150201 1361.56644 1366.64966 1366.97961 1366.27661
20150202 1361.68246 1366.76611 1367.07666 1366.41699
20150203 1361.71019 1366.79395 1367.15637 1366.41736
20150204 1361.72247 1366.80627 1367.19470 1366.41833
20150205 1361.81368 1366.89783 1367.30298 1366.49072
20150206 1361.90149 1366.98596 1367.38354 1366.58850
20150207 1361.89383 1366.97827 1367.29688 1366.63672
20150208 1361.70848 1366.79224 1367.19885 1366.37500
20150209 1361.73135 1366.81519 1367.21912 1366.41003
20150210 1361.78231 1366.86633 1367.26208 1366.47351
20150211 1361.75324 1366.83716 1367.22510 1366.45288
20150212 1361.66823 1366.75183 1367.14111 1366.36475
20150213 1361.62506 1366.70850  -99.00000 1366.31665
20150214 1361.42415 1366.50684 1366.89661 1366.11902
20150215 1361.30752 1366.38977 1366.78149 1365.99292
20150216 1361.26738 1366.34949 1366.75757 1365.93994
20150217 1361.34108 1366.42346 1366.73230 1366.04431
20150218 1361.33306 1366.41541 1366.80444 1366.02820
20150219 1361.40821 1366.49084 1366.88977 1366.09412
20150220 1361.36297 1366.44543 1366.85083 1366.03931
20150221 1361.31457 1366.39685 1366.77319 1366.04663
20150222 1361.24160 1366.32361 1366.69958 1365.96790
20150223 1361.21047 1366.29236 1366.68359 1365.90247
20150224 1361.33683 1366.41919 1366.80896 1366.03076
20150225 1361.45467 1366.53748 1366.93652 1366.13867
20150226 1361.53859 1366.62170 1367.03186 1366.21033
20150227 1361.50830 1366.59131 1366.97888 1366.20532
20150228 1361.53433 1366.61743 1367.00330 1366.23315
20150301 1361.51949 1366.60254 1367.03564 1366.16553
20150302 1361.54187 1366.62500 1367.02869 1366.22095
20150303 1361.69961 1366.78333 1367.14600 1366.39319
20150304 1361.90635 1366.99084 1367.36133 1366.60364
20150305 1361.93603 1367.02063 1367.35706 1366.63953
20150306 1361.85978 1366.94409 1367.32373 1366.56677
20150307 1361.79593 1366.88000 1367.28552 1366.47388
20150308 1361.70362 1366.78735 1367.19141 1366.35999
20150309 1361.54272 1366.62585 1367.02136 1366.23108
20150310 1361.38547 1366.46802  -99.00000 1366.07434
20150311 1361.04823 1366.12952 1366.51221 1365.73853
20150312 1360.86155 1365.94214 1366.27234 1365.55627
20150313 1360.91470 1365.99548 1366.37744 1365.61108
20150314 1360.96334 1366.04431 1366.35449 1365.66309
20150315 1360.85960 1365.94019 1366.35474 1365.52466
20150316 1360.97903 1366.06006 1366.45801 1365.66553
20150317 1361.09067 1366.17212 1366.57178 1365.77283
20150318 1361.11670 1366.19824 1366.60486 1365.79138
20150319 1361.12546 1366.20703 1366.59644 1365.81848
20150320 1361.10867 1366.19019 1366.60376 1365.77771
20150321 1361.10235 1366.18384 1366.59424 1365.77319
20150322 1361.14187 1366.22351 1366.64795 1365.77954
20150323 1361.23005 1366.31201 1366.76501 1365.83997
20150324 1361.25984 1366.34192 1366.78455 1365.89880
20150325 1361.25838 1366.34045 1366.74719 1365.92224
20150326 1361.28575 1366.36792 1366.79700 1365.93921
20150327 1361.32260 1366.40491 1366.81604 1365.99390
20150328 1361.33172 1366.41406 1366.85535 1365.97351
20150329 1361.35592 1366.43835 1366.84937 1366.01782
20150330 1361.43837 1366.52112 1366.94446 1366.09827
20150331 1361.60949 1366.69287 1367.10779 1366.27832
20150401 1361.71955 1366.80334 1367.25964 1366.34949
20150402 1361.85868 1366.94299 1367.31787 1366.54480
20150403 1361.77525 1366.85925 1367.27893 1366.43787
20150404 1361.71420 1366.79797 1367.25366 1366.34570
20150405 1361.60438 1366.68774 1367.08545 1366.28906
20150406 1361.43375 1366.51648 1366.90552 1366.12585
20150407 1361.32029 1366.40259 1366.77161 1366.03784
20150408 1361.18505 1366.26685 1366.69861 1365.83679
20150409 1361.24561 1366.32764 1366.73889 1365.91650
20150410 1361.27577 1366.35791 1366.77563 1365.94080
20150411 1361.25522 1366.33728 1366.77332 1365.90161
20150412 1361.22628 1366.30823 1366.73608 1365.87183
20150413 1361.17045 1366.25220 1366.66699 1365.83752
20150414 1361.08192 1366.16333 1366.58252 1365.74487
20150415 1360.89682 1365.97754 1366.40283 1365.55322
20150416 1360.83747 1365.91797 1366.25366 1365.52332
20150417 1360.73482 1365.81494 1366.23413 1365.39551
20150418 1360.87128 1365.95190 1366.38184 1365.53125
20150419 1360.99095 1366.07202 1366.48804 1365.65637
20150420 1361.23965 1366.32166 1366.73975 1365.90405
20150421 1361.44348 1366.52625 1366.91150 1366.11682
20150422 1361.56169 1366.64490 1367.03882 1366.29114
20150423 1361.62919 1366.71265 1367.13965 1366.28699
20150424 1361.52265 1366.60571 1366.99402 1366.19250
20150425 1361.46586 1366.54871 1366.95959 1366.14270
20150426 1361.46489 1366.54773 1366.94495 1366.14856
20150427 1361.48860 1366.57153 1367.00305 1366.14172
20150428 1361.57398 1366.65723 1367.03259 1366.26123
20150429 1361.50745 1366.59045 1367.00110 1366.17297
20150430 1361.49420 1366.57715 1366.95605 1366.18054
20150501 1361.43777 1366.52051 1366.94739 1366.09509
20150502 1361.34473 1366.42712 1366.83960 1366.01453
20150503 1361.17994 1366.26172 1366.69836 1365.82739
20150504 1360.92078 1366.00159 1366.42871 1365.57593
20150505 1360.83443 1365.91492 1366.33191 1365.49768
20150506 1360.82774 1365.90820 1366.31702 1365.49817
20150507 1360.83808 1365.91858 1366.32312 1365.50781
20150508 1360.77240 1365.85266 1366.26050 1365.44446
20150509 1360.83333 1365.91382 1366.25293 1365.55432
20150510 1360.68289 1365.76282 1366.18396 1365.33691
20150511 1360.70795 1365.78796 1366.20386 1365.36279
20150512 1360.80828 1365.88867 1366.29797 1365.49292
20150513 1360.88879 1365.96948 1366.37524 1365.56348
20150514 1361.13239 1366.21399 1366.62354 1365.80457
20150515 1361.40457 1366.48718 1366.86877 1366.09045
20150516 1361.47024 1366.55310 1366.96924 1366.13745
20150517 1361.49128 1366.57422 1367.01001 1366.14026
20150518  -99.00000  -99.00000  -99.00000  -99.00000
20150519  -99.00000  -99.00000  -99.00000  -99.00000
20150520  -99.00000  -99.00000  -99.00000  -99.00000
20150521  -99.00000  -99.00000  -99.00000  -99.00000
20150522  -99.00000  -99.00000  -99.00000  -99.00000
20150523 1361.20645 1366.28833 1366.65186 1365.95483
20150524 1361.14041 1366.22205 1366.61780 1365.82605
20150525 1361.22007 1366.30200 1366.64697 1365.95447
20150526 1361.23041 1366.31238 1366.71130 1365.91345
20150527 1361.24877 1366.33081 1366.74719 1365.91504
20150528 1361.27237 1366.35449 1366.74353 1365.96509
20150529 1361.17702 1366.25879 1366.65479 1365.86267
20150530 1361.06830 1366.14966 1366.54834 1365.75110
20150531 1361.02269 1366.10388 1366.51660 1365.68970
20150601 1361.08277 1366.16418 1366.56824 1365.76587
20150602 1361.19040 1366.27222 1366.69043 1365.85486
20150603 1361.33123 1366.41357 1366.85217 1365.98853
20150604 1361.40846 1366.49109 1366.91260 1366.07068
20150605 1361.39204 1366.47461 1366.90222 1366.04822
20150606 1361.47425 1366.55713 1366.89917 1366.17078
20150607 1361.31202 1366.39429 1366.78589 1366.00281
20150608 1361.26033 1366.34241 1366.73914 1365.94592
20150609 1361.36163 1366.44409 1366.80273 1366.07605
20150610 1361.41052 1366.49316 1366.90540 1366.08167
20150611 1361.53421 1366.61731 1367.03650 1366.19910
20150612 1361.58261 1366.66589 1367.08423 1366.24841
20150613 1361.70386 1366.78760 1367.05359 1366.42529
20150614 1361.49274 1366.57568 1366.92712 1366.17590
20150615 1361.29329 1366.37549 1366.75903 1365.99194
20150616 1361.10490 1366.18640 1366.56970 1365.80322
20150617 1360.88453 1365.96521 1366.33740 1365.59290
20150618 1360.55763 1365.63708 1366.03125 1365.24316
20150619 1360.25566 1365.33398 1365.69922 1364.96851
20150620 1360.01583 1365.09326 1365.48694 1364.69958
20150621 1359.96366 1365.04089 1365.41455 1364.67114
20150622 1360.06484 1365.14246 1365.50439 1364.78040
20150623 1360.10242 1365.18018 1365.55579 1364.80457
20150624 1360.35635 1365.43506 1365.79614 1365.07410
20150625 1360.61491 1365.69458 1366.04529 1365.34387
20150626 1360.74613 1365.82629 1366.19727 1365.45593
20150627 1360.87626 1365.95691 1366.31775 1365.59631
20150628 1360.96091 1366.04187 1366.40247 1365.68152
20150629 1361.03959 1366.12085 1366.49194 1365.74988
20150630 1361.17325 1366.25500 1366.62268 1365.88696
20150701 1361.18894 1366.27075 1366.62463 1365.92114
20150702 1361.13105 1366.21265 1366.56396 1365.86157
20150703 1361.14820 1366.22986 1366.57568 1365.88440
20150704 1361.16316 1366.24487 1366.59595 1365.89392
20150705 1361.15939 1366.24109 1366.57544 1365.90747
20150706 1360.95750 1366.03845 1366.41699 1365.65967
20150707 1360.99265 1366.07373 1366.43982 1365.70764
20150708 1361.07973 1366.16113 1366.48218 1365.81470
20150709 1361.16048 1366.24219 1366.59460 1365.91174
20150710 1361.08946 1366.17090 1366.55005 1365.79150
20150711 1361.18785 1366.26965 1366.59851 1365.91907
20150712 1361.20828 1366.29016 1366.64539 1365.93518
20150713 1361.27638 1366.35852 1366.70190 1366.01550
20150714 1361.34351 1366.42590 1366.72192 1366.08215
20150715 1361.29791 1366.38013 1366.67627 1366.03943
20150716 1361.20463 1366.28650 1366.62244 1365.96313
20150717 1361.19672 1366.27856 1366.58044 1365.93933
20150718 1361.13214 1366.21375 1366.56519 1365.86255
20150719 1360.99071 1366.07178 1366.43811 1365.70496
20150720 1360.92613 1366.00696 1366.32922 1365.70398
20150721 1360.90643 1365.98718 1366.32532 1365.65503
20150722 1360.96237 1366.04333 1366.31921 1365.70471
20150723 1360.93342 1366.01428 1366.35095 1365.67859
20150724 1360.96468 1366.04565 1366.37573 1365.71680
20150725 1360.93355 1366.01440 1366.35596 1365.67358
20150726 1360.87164 1365.95227 1366.30396 1365.60071
20150727 1360.94668 1366.02759 1366.36621 1365.68982
20150728 1361.04616 1366.12744 1366.48474 1365.76978
20150729 1361.21874 1366.30066 1366.65161 1365.94971
20150730 1361.26434 1366.34644 1366.70239 1365.98938
20150731 1361.30520 1366.38745 1366.71680 1366.05981
20150801 1361.27225 1366.35437 1366.70923 1365.99902
20150802 1361.22871 1366.31067 1366.68091 1365.93848
20150803 1361.23430 1366.31628 1366.68176 1365.94910
20150804 1361.20122 1366.28308 1366.64978 1365.91833
20150805 1361.00554 1366.08667 1366.44214 1365.67383
20150806 1360.69749 1365.77747 1366.12585 1365.41492
20150807 1360.43516 1365.51416 1365.88098 1365.14563
20150808 1360.38068 1365.45947 1365.82971 1365.08740
20150809 1360.42519 1365.50415 1365.88684 1365.11841
20150810 1360.59886 1365.67847 1366.05664 1365.29749
20150811 1360.85608 1365.93665 1366.30078 1365.54895
20150812 1361.02172 1366.10291 1366.46228 1365.74097
20150813 1361.10296 1366.18445 1366.50208 1365.84949
20150814 1360.96577 1366.04675 1366.36768 1365.69824
20150815 1360.88709 1365.96777 1366.33496 1365.59875
20150816 1360.85535 1365.93591 1366.30176 1365.56812
20150817 1360.84185 1365.92236 1366.28198 1365.56152
20150818 1360.87979 1365.96045 1366.26904 1365.62891
20150819 1360.85510 1365.93567 1366.25842 1365.61060
20150820 1360.81704 1365.89746 1366.21997 1365.57849
20150821 1360.70637 1365.78638  -99.00000 1365.45276
20150822 1360.37618 1365.45496 1365.73047 1365.13184
20150823 1360.05499 1365.13257 1365.47974 1364.78528
20150824 1359.87536 1364.95227 1365.29211 1364.61328
20150825 1360.02969 1365.10718 1365.45166 1364.76318
20150826 1360.37654 1365.45532 1365.83630 1365.09753
20150827 1360.84586 1365.92639 1366.26880 1365.58875
20150828 1361.04057 1366.12183 1366.47473 1365.76807
20150829 1361.17106 1366.25281 1366.61633 1365.88647
20150830 1361.18955 1366.27136 1366.63672 1365.90308
20150831 1361.18566 1366.26746 1366.63098 1365.90112
20150901 1361.16352 1366.24524 1366.58948 1365.90137
20150902 1361.11256 1366.19409 1366.51733 1365.85474
20150903 1361.01795 1366.09912 1366.43738 1365.76233
20150904 1361.02220 1366.10339 1366.41724 1365.79602
20150905 1360.96188 1366.04285 1366.39453 1365.69006
20150906 1361.04312 1366.12439 1366.37561 1365.79419
20150907 1360.90764 1365.98840 1366.34155 1365.63354
20150908 1360.87359 1365.95422 1366.30029 1365.61011
20150909 1360.82397 1365.90442 1366.20239 1365.56128
20150910 1360.87663 1365.95728  -99.00000 1365.62732
20150911 1360.64556 1365.72534 1365.95776 1365.40308
20150912 1360.44355 1365.52258 1365.86902 1365.17578
20150913 1360.55191 1365.63135 1365.97168 1365.29211
20150914 1360.63072 1365.71045 1366.05396 1365.36719
20150915 1360.63595 1365.71570 1366.05664 1365.37500
20150916 1360.50363 1365.58289 1365.94385 1365.21826
20150917 1360.47481 1365.55396 1365.91113 1365.19360
20150918 1360.46253 1365.54163 1365.89563 1365.18506
20150919 1360.58074 1365.66028 1366.03040 1365.28259
20150920 1360.83321 1365.91370 1366.20593 1365.63208
20150921 1360.93549 1366.01636 1366.35779 1365.67468
20150922 1360.96237 1366.04333 1366.39124 1365.69385
20150923 1360.94838 1366.02930 1366.37549 1365.68213
20150924 1360.85036 1365.93091 1366.28979 1365.57275
20150925 1360.53878 1365.61816 1365.90112 1365.28003
20150926 1360.22063 1365.29883 1365.64600 1364.95032
20150927 1360.23036 1365.30859 1365.65588 1364.96008
20150928 1360.19181 1365.26990 1365.61401 1364.92102
20150929 1360.29920 1365.37769 1365.68604 1365.05554
20150930 1360.44355 1365.52258 1365.85742 1365.18665
20151001 1360.68423 1365.76416 1366.07654 1365.44470
20151002 1360.72303 1365.80310 1366.16333 1365.43970
20151003 1360.75343 1365.83362 1366.17078 1365.49683
20151004 1360.76608 1365.84631 1366.18652 1365.50586
20151005 1360.76438 1365.84460 1366.19690 1365.49841
20151006 1360.70746 1365.78748 1366.13501 1365.43860
20151007 1360.70466 1365.78467 1366.12012 1365.44971
20151008 1360.62501 1365.70471 1366.04602 1365.36316
20151009 1360.64653 1365.72632 1366.08667 1365.37500
20151010 1360.70564 1365.78564 1366.12878 1365.44165
20151011 1360.77982 1365.86011 1366.19604 1365.52417
20151012 1360.81971 1365.90015 1366.20874 1365.59509
20151013 1360.79016 1365.87048 1366.20959 1365.52539
20151014 1360.90606 1365.98682 1366.30945 1365.66504
20151015 1360.95215 1366.03308 1366.35205 1365.71655
20151016 1360.97818 1366.05920 1366.38647 1365.73621
20151017 1361.03826 1366.11951 1366.45032 1365.78955
20151018 1361.20755 1366.28943 1366.60242 1365.97949
20151019 1361.24063 1366.32263 1366.64502 1366.00183
20151020 1361.12533 1366.20691 1366.57471 1365.83484
20151021 1361.03449 1366.11572 1366.48657 1365.73999
20151022 1361.03607 1366.11731 1366.45276 1365.78479
20151023 1361.14127 1366.22290 1366.54651 1365.88281
20151024 1361.15063 1366.23230 1366.60315 1365.85657
20151025 1361.15975 1366.24146 1366.58643 1365.89490
20151026 1361.08605 1366.16748 1366.49268 1365.84363
20151027 1361.16498 1366.24670 1366.55408 1365.91602
20151028 1361.04750 1366.12878 1366.46594 1365.79114
20151029 1360.95763 1366.03857 1366.36877 1365.70874
20151030 1360.72619 1365.80627 1366.11780 1365.49756
20151031 1360.42422 1365.50317 1365.84277 1365.16248
20151101 1360.18086 1365.25891 1365.61267 1364.90247
20151102 1359.95478 1365.03198 1365.37720 1364.68494
20151103 1359.99369 1365.07104 1365.39502 1364.74805
20151104 1360.26733 1365.34570 1365.66992 1365.02258
20151105 1360.49244 1365.57166 1365.89490 1365.24963
20151106 1360.64240 1365.72217 1366.07690 1365.36450
20151107 1360.83236 1365.91284 1366.25110 1365.57373
20151108 1360.91275 1365.99353 1366.32886 1365.65759
20151109 1360.96030 1366.04126 1366.35559 1365.73950
20151110 1360.88794 1365.96863 1366.30688 1365.62964
20151111 1360.94717 1366.02808 1366.33350 1365.69897
20151112 1361.03582 1366.11707 1366.40442 1365.83545
20151113 1361.18918 1366.27100 1366.57556 1365.96973
20151114 1361.38888 1366.47144 1366.80957 1366.13257
20151115 1361.48106 1366.56396 1366.89221 1366.23621
20151116 1361.46756 1366.55042 1366.89441 1366.20471
20151117 1361.35397 1366.43640 1366.76965 1366.10291
20151118 1361.30156 1366.38379 1366.65991 1366.04236
20151119 1361.22579 1366.30774 1366.63074 1365.98596
20151120 1361.36115 1366.44360 1366.74475 1366.11768
20151121 1361.27894 1366.36108 1366.68896 1366.03394
20151122 1361.22153 1366.30347 1366.63208 1365.97546
20151123 1361.28271 1366.36487 1366.69592 1366.02551
20151124 1361.09067 1366.17212 1366.55444 1365.78430
20151125 1361.00579 1366.08691 1366.42542 1365.74805
20151126 1360.92114 1366.00195 1366.35400 1365.64819
20151127 1360.86118 1365.94177 1366.27747 1365.60608
20151128 1360.88478 1365.96545 1366.27026 1365.66370
20151129 1360.88210 1365.96277 1366.25525 1365.63550
20151130 1360.83114 1365.91162 1366.24048 1365.58362
20151201 1360.93768 1366.01855 1366.26941 1365.70032
20151202 1360.94291 1366.02380  -99.00000 1365.71179
20151203 1360.95617 1366.03711 1366.34875 1365.72192
20151204 1360.97696 1366.05798 1366.37146 1365.73560
20151205 1361.00493 1366.08606 1366.37732 1365.74634
20151206 1361.02257 1366.10376 1366.33228 1365.78125
20151207 1361.02354 1366.10474  -99.00000 1365.78455
20151208 1360.95045 1366.03137 1366.26660 1365.70325
