;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
19970428 1360.60591 1365.77776 1366.18552 1365.36984
19970429 1360.62013 1365.79203 1366.17564 1365.40841
19970430 1360.63999 1365.81197 1366.20197 1365.42252
19970501 1360.66876 1365.84085 1366.23221 1365.44945
19970502 1360.71867 1365.89095 1366.26258 1365.51935
19970503 1360.67351 1365.84562 1366.24384 1365.44733
19970504 1360.65755 1365.82959 1366.20832 1365.45087
19970505 1360.67978 1365.85191 1366.22140 1365.48698
19970506 1360.65961 1365.83166 1366.20025 1365.46310
19970507 1360.60005 1365.77188  -99.00000 1365.39490
19970508 1360.61670 1365.78859  -99.00000 1365.41189
19970509 1360.60495 1365.77680  -99.00000 1365.40047
19970510 1360.56054 1365.73222 1366.08534 1365.36981
19970511 1360.51936 1365.69088 1366.06549 1365.31626
19970512 1360.48941 1365.66082 1366.03761 1365.28403
19970513 1360.46568 1365.63700 1366.00647 1365.26754
19970514 1360.50048 1365.67193 1366.03318 1365.31070
19970515 1360.54792 1365.71955 1366.08706 1365.36296
19970516 1360.58493 1365.75670 1366.11891 1365.39450
19970517 1360.56103 1365.73271 1366.10910 1365.35632
19970518 1360.49521 1365.66664 1366.03913 1365.29416
19970519 1360.45059 1365.62185 1365.98275 1365.26095
19970520 1360.45121 1365.62247 1365.97384 1365.28146
19970521 1360.39060 1365.56163 1365.90774 1365.22746
19970522 1360.46973 1365.64106 1365.99856 1365.28355
19970523 1360.57294 1365.74467 1366.10889 1365.38044
19970524 1360.63326 1365.80521 1366.17915 1365.43129
19970525 1360.68994 1365.86211 1366.23132 1365.49724
19970526 1360.70588 1365.87810 1366.23944 1365.51676
19970527 1360.70507 1365.87729 1366.24632 1365.50827
19970528 1360.71592 1365.88819 1366.26482 1365.51159
19970529 1360.75795 1365.93037 1366.31692 1365.54389
19970530 1360.79689 1365.96947 1366.32407 1365.62378
19970531 1360.78137 1365.95389 1366.32234 1365.58545
19970601 1360.72201 1365.89430 1366.25899 1365.52961
19970602 1360.63383 1365.80579 1366.16106 1365.45051
19970603 1360.54569 1365.71731 1366.08466 1365.34997
19970604 1360.53346 1365.70504 1366.08579 1365.33125
19970605 1360.55306 1365.72471 1366.08381 1365.36560
19970606 1360.56131 1365.73299 1366.10774 1365.35818
19970607 1360.56062 1365.73230 1366.11193 1365.35257
19970608 1360.55451 1365.72616 1366.09957 1365.35264
19970609 1360.52142 1365.69295 1366.04773 1365.33878
19970610 1360.49829 1365.66973 1366.01945 1365.32008
19970611 1360.51801 1365.68953 1366.03860 1365.34054
19970612 1360.52067 1365.69220 1366.04733 1365.33708
19970613 1360.53064 1365.70221 1366.04408 1365.36050
19970614 1360.51255 1365.68404 1366.03829 1365.33437
19970615 1360.52285 1365.69438 1366.04536 1365.34347
19970616 1360.51241 1365.68390 1366.02965 1365.33829
19970617 1360.56349 1365.73518 1366.07639 1365.39418
19970618 1360.62256 1365.79447 1366.13708 1365.45205
19970619 1360.57243 1365.74415 1366.10105 1365.39066
19970620 1360.58670 1365.75848 1366.10494 1365.41213
19970621 1360.57669 1365.74843 1366.10818 1365.37763
19970622 1360.58865 1365.76043 1366.09334 1365.43552
19970623 1360.55551 1365.72717 1366.06069 1365.41677
19970624 1360.55368 1365.72533 1366.06919 1365.39046
19970625 1360.52465 1365.69619 1366.06010 1365.33215
19970626 1360.57087 1365.74259 1366.10518 1365.37988
19970627 1360.62685 1365.79878 1366.12997 1365.46784
19970628 1360.64758 1365.81959 1366.16208 1365.47721
19970629 1360.63392 1365.80587 1366.13248 1365.48591
19970630 1360.58979 1365.76158 1366.10668 1365.41657
19970701 1360.58327 1365.75503 1366.10404 1365.40823
19970702 1360.57603 1365.74776 1366.08948 1365.40537
19970703 1360.53209 1365.70366 1366.05473 1365.35258
19970704 1360.51827 1365.68979 1366.02327 1365.36290
19970705 1360.53633 1365.70791 1366.04528 1365.37081
19970706 1360.48274 1365.65412 1366.00685 1365.30135
19970707 1360.48500 1365.65639 1366.01485 1365.29777
19970708 1360.51295 1365.68444 1366.04610 1365.32254
19970709 1360.51120 1365.68268 1366.03602 1365.33002
19970710 1360.50873 1365.68021 1366.03770 1365.32256
19970711 1360.48082 1365.65219 1365.99798 1365.30653
19970712 1360.46771 1365.63904 1365.99571 1365.28221
19970713 1360.46113 1365.63243 1365.97354 1365.30783
19970714 1360.44167 1365.61289 1365.97691 1365.25288
19970715 1360.46287 1365.63418 1365.99018 1365.27802
19970716 1360.49416 1365.66558 1366.01164 1365.31970
19970717 1360.55452 1365.72617 1366.06598 1365.39531
19970718 1360.56965 1365.74136 1366.08942 1365.39341
19970719 1360.58809 1365.75987 1366.10086 1365.44065
19970720 1360.59731 1365.76912 1366.11391 1365.42456
19970721 1360.57885 1365.75060 1366.10634 1365.39465
19970722 1360.58183 1365.75359 1366.10460 1365.40256
19970723 1360.56007 1365.73174 1366.08395 1365.37943
19970724 1360.58511 1365.75688 1366.11956 1365.39244
19970725 1360.59058 1365.76237 1366.12498 1365.39913
19970726 1360.72775 1365.90006 1366.21571 1365.62460
19970727 1360.68381 1365.85596 1366.21717 1365.49420
19970728 1360.63104 1365.80299 1366.15022 1365.45591
19970729 1360.60466 1365.77650 1366.12503 1365.43232
19970730 1360.56259 1365.73427 1366.06845 1365.40087
19970731 1360.54249 1365.71410 1366.05335 1365.37535
19970801 1360.55277 1365.72442 1366.06047 1365.38901
19970802 1360.50144 1365.67289 1366.02433 1365.31732
19970803 1360.55372 1365.72537 1366.02375 1365.42229
19970804 1360.48953 1365.66094 1366.02788 1365.25310
19970805 1360.49236 1365.66378 1366.01446 1365.30815
19970806 1360.50605 1365.67752 1366.00660 1365.34945
19970807 1360.56594 1365.73763 1366.07364 1365.40235
19970808 1360.57810 1365.74984 1366.07849 1365.41636
19970809 1360.56469 1365.73638 1366.09813 1365.37421
19970810 1360.56975 1365.74146 1366.08990 1365.39323
19970811 1360.60147 1365.77330 1366.11888 1365.42806
19970812 1360.60935 1365.78121 1366.12026 1365.44285
19970813 1360.64705 1365.81906 1366.17037 1365.46780
19970814 1360.65900 1365.83105 1366.19225 1365.46937
19970815 1360.61784 1365.78974 1366.13938 1365.44025
19970816 1360.58392 1365.75569 1366.11213 1365.39544
19970817 1360.56964 1365.74135 1366.13023 1365.33071
19970818 1360.56729 1365.73899 1366.10912 1365.37024
19970819 1360.56680 1365.73850 1366.10389 1365.37221
19970820 1360.55092 1365.72256 1366.08720 1365.35704
19970821 1360.57815 1365.74990 1366.11655 1365.38219
19970822 1360.57108 1365.74280 1366.12065 1365.36312
19970823 1360.60845 1365.78031 1366.14394 1365.41466
19970824 1360.68998 1365.86215 1366.23769 1365.48497
19970825 1360.73987 1365.91223 1366.27284 1365.55105
19970826 1360.72875 1365.90107 1366.25895 1365.54283
19970827 1360.68822 1365.86039 1366.22389 1365.49755
19970828 1360.55493 1365.72659 1366.08436  -99.00000
19970829 1360.48593 1365.65733 1366.00970 1365.30503
19970830 1360.49356 1365.66498 1366.02160 1365.30810
19970831 1360.55221 1365.72385 1366.06428  -99.00000
19970901 1360.68594 1365.85810 1366.16456 1365.57795
19970902 1360.77843 1365.95094 1366.29938 1365.60354
19970903 1360.89076 1366.06369 1366.43235 1365.70118
19970904 1360.88304 1366.05594 1366.38803 1365.74162
19970905 1360.66358 1365.83565 1366.19709 1365.47358
19970906 1360.43875 1365.60996 1365.96923 1365.25023
19970907 1360.29453 1365.46520 1365.80920 1365.11903
19970908 1360.10578 1365.27573 1365.62933 1364.92211
19970909 1359.85875 1365.02776 1365.36193 1364.70405
19970910 1359.81005 1364.97888 1365.32455 1364.63384
19970911 1359.97197 1365.14141 1365.50132 1364.79948
19970912 1360.07721 1365.24705 1365.60879 1364.87259
19970913 1360.26361 1365.43416 1365.80819 1365.05862
19970914 1360.46554 1365.63685 1365.98508 1365.28912
19970915 1360.48450 1365.65588 1366.03691 1365.27282
19970916 1360.57341 1365.74514 1366.11632 1365.37272
19970917 1360.58145 1365.75321 1366.13043 1365.36842
19970918 1360.55067 1365.72231 1366.07904 1365.36552
19970919 1360.53341 1365.70499 1366.05056 1365.36020
19970920 1360.64481 1365.81681 1366.13955 1365.49657
19970921 1360.73340 1365.90573 1366.23560 1365.57784
19970922 1360.79916 1365.97174 1366.33847 1365.60233
19970923 1360.76246 1365.93490 1366.26765 1365.62527
19970924 1360.61266 1365.78454 1366.13724 1365.43215
19970925 1360.55689 1365.72855 1366.07196 1365.37865
19970926 1360.60525 1365.77709 1366.12634 1365.42845
19970927 1360.65291 1365.82494 1366.16526 1365.49263
19970928 1360.75270 1365.92511 1366.22905 1365.62513
19970929 1360.83743 1366.01016 1366.32525 1365.69823
19970930 1360.90940 1366.08240 1366.42679 1365.73898
19971001 1360.91146 1366.08447 1366.46905 1365.69784
19971002 1360.89175 1366.06468 1366.44276 1365.68529
19971003 1360.86707 1366.03991 1366.41291 1365.65566
19971004 1360.81490 1365.98754 1366.36830 1365.59882
19971005 1360.90336 1366.07634 1366.43665 1365.71187
19971006 1360.94560 1366.11874 1366.48406 1365.75285
19971007 1360.97090 1366.14414 1366.50232 1365.78479
19971008 1360.99512 1366.16845 1366.50445 1365.83393
19971009 1361.02428 1366.19771 1366.52553 1365.87197
19971010 1360.97029 1366.14352 1366.49033 1365.79751
19971011 1360.93527 1366.10837 1366.48576 1365.72983
19971012 1360.89318 1366.06612 1366.40694 1365.71096
19971013 1360.83940 1366.01214 1366.38165 1365.64011
19971014 1360.81096 1365.98358 1366.34433 1365.62357
19971015 1360.75785 1365.93028 1366.28771 1365.57311
19971016 1360.68249 1365.85463 1366.21192 1365.49760
19971017 1360.70159 1365.87380 1366.22894 1365.52513
19971018 1360.74988 1365.92227 1366.27041 1365.58196
19971019 1360.74348 1365.91586 1366.27269 1365.56174
19971020 1360.75102 1365.92342 1366.27236 1365.57985
19971021 1360.75867 1365.93110 1366.28638 1365.57463
19971022 1360.79413 1365.96669 1366.30598 1365.62119
19971023 1360.82186 1365.99453 1366.36407 1365.62486
19971024 1360.80333 1365.97593 1366.34861 1365.60303
19971025 1360.83056 1366.00326 1366.36664 1365.63996
19971026 1360.83969 1366.01242 1366.36920 1365.65594
19971027 1360.84110 1366.01384 1366.38214 1365.64189
19971028 1360.86766 1366.04050 1366.35991 1365.73858
19971029 1360.77589 1365.94839 1366.30895 1365.58804
19971030 1360.67385 1365.84596 1366.21070 1365.48131
19971031 1360.69427 1365.86646 1366.21478 1365.51881
19971101 1360.70529 1365.87752 1366.25345 1365.50091
19971102 1360.68897 1365.86114 1366.22461 1365.49789
19971103 1360.30928 1365.48000 1365.84870 1365.09333
19971104 1360.36241 1365.53334 1365.90931 1365.15723
19971105 1360.45284 1365.62411 1365.99926 1365.24886
19971106 1360.67751 1365.84963 1366.21121 1365.49149
19971107 1360.85415 1366.02694 1366.40275 1365.65105
19971108 1360.94193 1366.11506 1366.49139 1365.73867
19971109 1360.95548 1366.12865 1366.49942 1365.75802
19971110 1360.90488 1366.07786 1366.43569 1365.72049
19971111 1360.81036 1365.98299 1366.35256 1365.61897
19971112 1360.76755 1365.94001 1366.32168 1365.55824
19971113 1360.75687 1365.92930 1366.30894 1365.54961
19971114 1360.82316 1365.99584 1366.35509 1365.64875
19971115 1360.76286 1365.93531 1366.31149 1365.54415
19971116 1360.70776 1365.88000 1366.23532 1365.53357
19971117 1360.59694 1365.76875 1366.14936 1365.38813
19971118 1360.48745 1365.65885 1366.07585 1365.24138
19971119 1360.48254 1365.65392 1366.04469 1365.26275
19971120 1360.52209 1365.69362 1366.07577  -99.00000
19971121 1360.47947 1365.65084 1366.05100 1365.24008
19971122 1360.56817 1365.73988 1366.12315 1365.35661
19971123 1360.85778 1366.03059 1366.41966 1365.64151
19971124 1361.09965 1366.27338 1366.66541 1365.88132
19971125 1361.17845 1366.35247 1366.74410 1365.96084
19971126 1361.12000 1366.29380 1366.68000 1365.90722
19971127 1361.07318 1366.24681 1366.63826 1365.85536
19971128 1360.98981 1366.16311 1366.54678 1365.77945
19971129 1360.87196 1366.04482 1366.42963 1365.66000
19971130 1360.76180 1365.93425 1366.33213 1365.53645
19971201 1360.67796 1365.85008 1366.23895 1365.46162
19971202 1360.66372 1365.83579 1366.21956 1365.45195
19971203 1360.75506 1365.92747 1366.30352 1365.55121
19971204 1360.81819 1365.99085 1366.36744 1365.61402
19971205 1360.88314 1366.05605 1366.46096 1365.65142
19971206 1361.02500 1366.19845 1366.59312 1365.81084
19971207 1361.01133 1366.18472 1366.59370 1365.77609
19971208 1360.98779 1366.16109 1366.54305 1365.77894
19971209 1360.78854 1365.96109 1366.35249 1365.56967
19971210 1360.69095 1365.86313 1366.25874 1365.45791
19971211 1360.70412 1365.87634 1366.27885 1365.46313
19971212 1360.74948 1365.92187 1366.31121 1365.53243
19971213 1360.79276 1365.96532 1366.36774 1365.56306
19971214 1360.82776 1366.00045 1366.40000 1365.60099
19971215 1360.79959 1365.97218 1366.38892 1365.55588
19971216 1360.74717 1365.91956 1366.30829 1365.52661
19971217 1360.72062 1365.89290 1366.26164 1365.52353
19971218 1360.65144 1365.82346 1366.22204 1365.42491
19971219 1360.68109 1365.85323 1366.27960 1365.42750
19971220 1360.84034 1366.01308 1366.40656 1365.61949
19971221 1360.96701 1366.14024 1366.52356 1365.75234
19971222 1360.85845 1366.03126 1366.47493 1365.58874
19971223 1360.73997 1365.91233 1366.32713 1365.49794
19971224 1360.77446 1365.94695 1366.35236 1365.54170
19971225 1360.76809 1365.94055 1366.36231 1365.51945
19971226 1360.80146 1365.97405 1366.37764 1365.56747
19971227 1360.83833 1366.01106 1366.41406 1365.60811
19971228 1360.85410 1366.02689 1366.43835 1365.61576
19971229 1360.87735 1366.05023 1366.46651 1365.63448
19971230 1360.91987 1366.09291 1366.48421 1365.70114
19971231 1361.03466 1366.20814 1366.58425 1365.82422
19980101 1361.05699 1366.23056 1366.66221 1365.80007
19980102 1361.07399 1366.24762 1366.65802 1365.83748
19980103 1361.09429 1366.26800 1366.64916 1365.88581
19980104 1361.09859 1366.27231 1366.65949 1365.88435
19980105 1361.00568 1366.17905 1366.56369 1365.79001
19980106 1360.93218 1366.10527 1366.49784 1365.71212
19980107 1360.86943 1366.04228 1366.45542 1365.62947
19980108 1360.85399 1366.02678 1366.42252 1365.63057
19980109 1360.83598 1366.00870 1366.43134 1365.58678
19980110 1360.86773 1366.04057 1366.45190 1365.62784
19980111 1360.84669 1366.01945 1366.42211 1365.61851
19980112 1360.76857 1365.94104 1366.34316 1365.53548
19980113 1360.67580 1365.84791 1366.25138 1365.44426
19980114 1360.66641 1365.83848 1366.22789 1365.44830
19980115 1360.67287 1365.84498 1366.24310 1365.44493
19980116 1360.74056 1365.91292 1366.31966 1365.50614
19980117 1360.90405 1366.07703 1366.49769 1365.65689
19980118 1361.08410 1366.25777 1366.67287 1365.84294
19980119 1361.10866 1366.28242 1366.70043 1365.86479
19980120 1361.08284 1366.25650 1366.65824 1365.85001
19980121 1361.04669 1366.22022 1366.64794 1365.79314
19980122 1361.08283 1366.25649 1366.67439 1365.83889
19980123 1361.10274 1366.27648 1366.67826 1365.87450
19980124 1361.05785 1366.23142 1366.65259 1365.81057
19980125 1361.03621 1366.20970 1366.62779 1365.78789
19980126 1360.98465 1366.15794 1366.57024 1365.74570
19980127 1360.99744 1366.17078 1366.57953 1365.76201
19980128 1360.98373 1366.15702 1366.56858 1365.74548
19980129 1360.98393 1366.15722 1366.58265 1365.73205
19980130 1360.98741 1366.16071 1366.55542 1365.76601
19980131 1360.94975 1366.12291 1366.52081 1365.72489
19980201 1360.94710 1366.12024 1366.52932 1365.71115
19980202 1360.91074 1366.08374 1366.49566 1365.67185
19980203 1360.88204 1366.05494 1366.46493 1365.64496
19980204 1360.80918 1365.98180 1366.40506 1365.56253
19980205 1360.80736 1365.97997 1366.39961 1365.56034
19980206 1360.84171 1366.01446 1366.44342 1365.58545
19980207 1360.87083 1366.04368 1366.47148 1365.61581
19980208 1360.83908 1366.01182 1366.43039 1365.59318
19980209 1360.80507 1365.97767 1366.39545 1365.55273
19980210 1360.82749 1366.00018 1366.43366 1365.56642
19980211 1360.87521 1366.04808 1366.47294 1365.62299
19980212 1360.81047 1365.98309 1366.40489 1365.56106
19980213 1360.70423 1365.87645 1366.29623 1365.45645
19980214 1360.60208 1365.77391 1366.19213 1365.36322
19980215 1360.49647 1365.66791 1366.08715 1365.24835
19980216 1360.49255 1365.66397 1366.06096 1365.26745
19980217 1360.54306 1365.71467 1366.12803 1365.30108
19980218 1360.66701 1365.83909 1366.24934 1365.42873
19980219 1360.83972 1366.01246 1366.41249 1365.61515
19980220 1360.99555 1366.16888 1366.58581 1365.75137
19980221 1361.11822 1366.29202 1366.71298 1365.87017
19980222 1361.15355 1366.32748 1366.72453 1365.93122
19980223 1361.10549 1366.27923 1366.66495 1365.89531
19980224 1361.01260 1366.18600 1366.59205 1365.77738
19980225 1360.93833 1366.11144 1366.49462 1365.73056
19980226 1360.92214 1366.09519 1366.50593 1365.68410
19980227 1360.97782 1366.15108 1366.55070 1365.75225
19980228 1360.94527 1366.11841 1366.52746 1365.70905
19980301 1360.80627 1365.97888 1366.37457 1365.58545
19980302 1360.69239 1365.86457 1366.26923 1365.46007
19980303 1360.58517 1365.75694 1366.18384 1365.34231
19980304  -99.00000  -99.00000  -99.00000  -99.00000
19980305  -99.00000  -99.00000  -99.00000  -99.00000
19980306 1360.75884 1365.93127 1366.34588 1365.51548
19980307 1360.78126 1365.95378 1366.37910 1365.52522
19980308 1360.75705 1365.92948 1366.33437 1365.52445
19980309 1360.78333 1365.95586 1366.36870 1365.54158
19980310 1360.84693 1366.01969 1366.43555 1365.60183
19980311 1360.94177 1366.11490 1366.51383 1365.71751
19980312 1360.91435 1366.08737 1366.48728 1365.68792
19980313 1360.88793 1366.06085 1366.46378 1365.65787
19980314 1360.62647 1365.79840 1366.20254 1365.39395
19980315 1360.23841 1365.40886 1365.79954 1365.02004
19980316 1360.16251 1365.33268 1365.73170 1364.93874
19980317 1360.31299 1365.48372 1365.88879 1365.07802
19980318 1360.55424 1365.72589 1366.13293 1365.31778
19980319 1360.80848 1365.98110 1366.38051 1365.58174
19980320 1361.01375 1366.18715 1366.58345 1365.79134
19980321 1361.15470 1366.32863 1366.73367 1365.90661
19980322 1361.06562 1366.23921 1366.64406 1365.83182
19980323 1360.89337 1366.06631 1366.47092 1365.66047
19980324 1360.70805 1365.88028 1366.28333 1365.47620
19980325 1360.62249 1365.79440 1366.19106  -99.00000
19980326  -99.00000  -99.00000  -99.00000  -99.00000
19980327 1360.43069 1365.60187 1366.06966 1364.92690
19980328 1360.62476 1365.79668 1366.16728 1365.43160
19980329 1360.66042 1365.83248 1366.21072 1365.46950
19980330 1360.66269 1365.83476 1366.22057 1365.45066
19980331 1360.62761 1365.79954 1366.19444 1365.40514
19980401 1360.62625 1365.79817 1366.20421 1365.38322
19980402 1360.67118 1365.84327 1366.23600 1365.45077
19980403 1360.65927 1365.83132 1366.22930 1365.43227
19980404 1360.65676 1365.82881 1366.21290 1365.44666
19980405 1360.59062 1365.76241 1366.16318 1365.35967
19980406 1360.70593 1365.87816 1366.28782 1365.46435
19980407 1360.85493 1366.02772 1366.41666 1365.63956
19980408 1360.89325 1366.06619 1366.44261 1365.69355
19980409 1360.90358 1366.07656 1366.44976 1365.70779
19980410 1360.84184 1366.01459 1366.41592 1365.61062
19980411 1360.93708 1366.11018 1366.50019 1365.72262
19980412 1361.03788 1366.21137 1366.60394 1365.81805
19980413 1361.13146 1366.30531 1366.70832 1365.89862
19980414 1361.24074 1366.41500 1366.80971 1366.01847
19980415 1361.31551 1366.49006 1366.87440 1366.10628
19980416 1361.42834 1366.60332 1366.99407 1366.21140
19980417 1361.44244 1366.61747 1366.99840 1366.23771
19980418 1361.28550 1366.45993 1366.84956 1366.06897
19980419 1361.20868 1366.38282 1366.75090 1366.01870
19980420 1361.06314 1366.23673 1366.62368 1365.84857
19980421 1360.99995 1366.17330 1366.57121 1365.77209
19980422 1361.03698 1366.21047 1366.59557 1365.82450
19980423 1361.02209 1366.19553 1366.56923 1365.82387
19980424 1360.94579 1366.11893 1366.52147 1365.69840
19980425 1360.98942 1366.16273 1366.53509 1365.79322
19980426 1360.95947 1366.13266 1366.51703 1365.74947
19980427 1360.90265 1366.07563 1366.44787 1365.70543
19980428 1360.81679 1365.98944 1366.34935 1365.64196
19980429 1360.71630 1365.88856 1366.27167 1365.50434
19980430 1360.64432 1365.81631 1366.19824 1365.43349
19980501 1360.44225 1365.61348 1365.98818 1365.23667
19980502 1360.24741 1365.41789 1365.79578 1365.03996
19980503 1360.21826 1365.38864 1365.77745 1364.99677
19980504 1360.25919 1365.42972 1365.82140 1365.03418
19980505 1360.37916 1365.55015 1365.93309 1365.16556
19980506 1360.66764 1365.83972 1366.21891 1365.45978
19980507 1360.90266 1366.07564 1366.45845 1365.69105
19980508 1361.01569 1366.18910 1366.56747 1365.81011
19980509 1361.07080 1366.24442 1366.62773 1365.85917
19980510 1361.05350 1366.22705 1366.61336 1365.83793
19980511 1361.03350 1366.20698 1366.58114 1365.83875
19980512 1361.03944 1366.21293 1366.58490 1365.84184
19980513 1361.06349 1366.23708 1366.61216 1365.86193
19980514 1361.04672 1366.22025 1366.59409 1365.84656
19980515 1361.00398 1366.17734 1366.53912 1365.81886
19980516 1360.90819 1366.08119 1366.46541 1365.69412
19980517 1360.92700 1366.10007 1366.48972 1365.70596
19980518 1361.01876 1366.19218 1366.56050 1365.82505
19980519 1361.03809 1366.21158 1366.56554 1365.86262
19980520 1361.08736 1366.26104 1366.63752 1365.87429
19980521 1361.14616 1366.32006 1366.67870 1365.99609
