;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20110902 1360.77301 1365.85327 1366.26355 1365.44299
20110903 1360.85766 1365.93823 1366.31152 1365.57190
20110904 1360.80390 1365.88428 1366.29797 1365.46960
20110905 1360.76669 1365.84692 1366.25781 1365.43555
20110906 1360.76170 1365.84192 1366.26318 1365.41785
20110907 1360.79369 1365.87402 1366.29565 1365.44922
20110908 1360.83114 1365.91162 1366.30042 1365.52686
20110909 1360.72412 1365.80420 1366.23535 1365.38989
20110910 1360.63960 1365.71936 1366.13379 1365.30762
20110911 1360.60421 1365.68384 1366.10779 1365.25635
20110912 1360.66295 1365.74280 1366.18701 1365.31775
20110913 1360.80415 1365.88452 1366.28992 1365.47205
20110914 1360.75830 1365.83850 1366.24768 1365.42761
20110915 1360.70916 1365.78918 1366.15125 1365.40332
20110916 1360.70527 1365.78528 1366.17981 1365.39294
20110917 1360.79174 1365.87207 1366.29492 1365.45288
20110918 1360.85717 1365.93774 1366.32690 1365.54272
20110919 1361.02196 1366.10315 1366.46594 1365.72180
20110920 1361.09809 1366.17957 1366.55310 1365.77832
20110921 1361.18213 1366.26392  -99.00000 1365.85596
20110922 1361.28064 1366.36279  -99.00000 1365.96143
20110923 1361.02172 1366.10291  -99.00000 1365.69934
20110924 1360.63911 1365.71887  -99.00000 1365.31519
20110925 1360.31817 1365.39673  -99.00000 1364.99390
20110926 1360.15520 1365.23315  -99.00000 1364.83081
20110927 1360.05815 1365.13574  -99.00000 1364.73364
20110928 1360.04915 1365.12671  -99.00000 1364.72485
20110929 1360.24398 1365.32227  -99.00000 1364.92090
20110930 1360.37168 1365.45044  -99.00000 1365.04980
20111001 1360.47116 1365.55029  -99.00000 1365.15015
20111002 1360.76535 1365.84558  -99.00000 1365.44617
20111003 1361.20657 1366.28845  -99.00000 1365.88977
20111004 1361.13385 1366.21545  -99.00000 1365.81763
20111005 1361.16158 1366.24329  -99.00000 1365.84583
20111006 1361.01515 1366.09631  -99.00000 1365.69922
20111007 1360.93695 1366.01782  -99.00000 1365.62122
20111008 1360.90691 1365.98767  -99.00000 1365.59155
20111009 1360.88466 1365.96533  -99.00000 1365.56946
20111010 1360.84671 1365.92725 1366.29895 1365.54309
20111011 1360.83856 1365.91907 1366.33118 1365.50244
20111012 1360.82336 1365.90381 1366.29529 1365.51331
20111013 1360.65310 1365.73291 1366.10229 1365.37097
20111014 1360.59266 1365.67224 1366.03076 1365.32507
20111015 1360.59630 1365.67590 1366.05786 1365.29785
20111016 1360.48125 1365.56042 1365.97913 1365.15515
20111017 1360.59034 1365.66992 1366.05359 1365.24744
20111018 1360.83650 1365.91699 1366.33496 1365.48962
20111019 1361.08228 1366.16370 1366.59326 1365.72021
20111020 1361.29304 1366.37524 1366.78967 1365.94592
20111021 1361.25327 1366.33533 1366.72461 1365.93555
20111022 1361.07353 1366.15491 1366.57654 1365.72241
20111023 1360.95252 1366.03345 1366.42664 1365.63599
20111024 1360.84841 1365.92896 1366.33533 1365.51831
20111025 1360.78371 1365.86401 1366.27356 1365.44434
20111026 1360.71245 1365.79248 1366.19836 1365.37988
20111027 1360.72582 1365.80591 1366.20972 1365.39636
20111028 1360.65650 1365.73633 1366.14294 1365.32251
20111029 1360.75976 1365.83997 1366.23596 1365.44141
20111030 1360.85912 1365.93970 1366.32727 1365.55334
20111031 1360.95945 1366.04041 1366.45264 1365.65234
20111101 1361.18335 1366.26514 1366.64587 1365.86853
20111102 1361.16389 1366.24561 1366.66858 1365.82178
20111103 1360.97952 1366.06055 1366.48926 1365.63269
20111104 1360.67000 1365.74988 1366.12134 1365.40503
20111105 1360.27986 1365.35828 1365.74805 1364.94446
20111106 1360.17515 1365.25317 1365.63391 1364.87512
20111107 1360.10060 1365.17834 1365.56848 1364.78589
20111108 1360.20567 1365.28381 1365.68408 1364.89038
20111109 1360.39150 1365.47034 1365.84424 1365.10864
20111110 1360.59363 1365.67322 1366.05444 1365.29346
20111111 1360.91786 1365.99866 1366.37146 1365.63159
20111112 1361.26775 1366.34985 1366.72253 1365.98303
20111113 1361.57325 1366.65649 1367.02026 1366.28540
20111114 1361.60852 1366.69189 1366.95471 1366.35010
20111115 1361.45114 1366.53394 1366.92163 1366.15015
20111116 1361.54175 1366.62488 1366.97192 1366.25916
20111117 1361.58103 1366.66431 1367.00049 1366.28687
20111118 1361.53165 1366.61475 1366.99170 1366.22900
20111119 1361.50003 1366.58301 1366.92554 1366.21643
20111120 1361.40128 1366.48389 1366.87012 1366.09485
20111121 1361.32430 1366.40662 1366.76880 1366.05334
20111122 1361.22859 1366.31055 1366.66174 1365.97314
20111123 1361.08277 1366.16418 1366.56104 1365.76526
20111124 1361.01807 1366.09924 1366.43591 1365.74414
20111125 1360.92807 1366.00891 1366.39160 1365.62537
20111126 1360.87091 1365.95154 1366.33936 1365.56030
20111127 1361.00858 1366.08972 1366.47498 1365.70215
20111128 1361.12023 1366.20178 1366.64172 1365.80286
20111129 1361.21022 1366.29211 1366.66455 1365.90173
20111130 1361.20378 1366.28564 1366.66687 1365.90076
20111201 1361.16778 1366.24951 1366.63928 1365.86780
20111202 1361.09140 1366.17285 1366.56946 1365.76892
20111203 1360.95167 1366.03259 1366.41931 1365.64233
20111204 1360.94717 1366.02808 1366.42737 1365.62048
20111205 1361.02537 1366.10657 1366.50061 1365.72681
20111206 1361.18578 1366.26758 1366.64661 1365.88708
20111207 1361.36200 1366.44446 1366.83801 1366.04431
20111208 1361.52010 1366.60315 1366.99817 1366.20789
20111209 1361.52375 1366.60681 1366.97046 1366.23755
20111210 1361.46927 1366.55212 1366.88953 1366.17578
20111211 1361.37647 1366.45898 1366.84058 1366.07336
20111212 1361.45735 1366.54016 1366.83264 1366.18201
20111213 1361.48763 1366.57056 1366.80811 1366.24194
20111214 1361.36516 1366.44763 1366.79712 1366.10315
20111215 1361.34437 1366.42676 1366.75049 1366.06543
20111216 1361.37015 1366.45264 1366.75586 1366.12048
20111217 1361.35653 1366.43896 1366.81372 1366.06897
20111218 1361.37197 1366.45447 1366.76318 1366.10217
20111219 1361.29353 1366.37573 1366.72217 1366.01355
20111220 1361.26373 1366.34583 1366.63611 1365.98474
20111221 1361.03668 1366.11792 1366.48950 1365.75073
20111222 1360.95398 1366.03491  -99.00000 1365.66748
20111223 1360.95337 1366.03430  -99.00000 1365.66479
20111224 1360.93756 1366.01843 1366.24609 1365.66492
20111225 1360.80366 1365.88403 1366.24951 1365.51208
20111226 1360.80938 1365.88977 1366.16003 1365.53821
20111227 1360.77508 1365.85535 1366.18982 1365.50488
20111228 1360.95276 1366.03369 1366.34521 1365.67090
20111229 1361.10721 1366.18872 1366.46863 1365.83936
20111230 1361.21934 1366.30127 1366.53198 1365.96497
20111231 1361.09785 1366.17932 1366.55627 1365.79614
20120101 1360.98912 1366.07019 1366.43176 1365.71057
20120102 1360.93099 1366.01184 1366.38489 1365.63635
20120103 1360.94109 1366.02197 1366.42627 1365.62537
20120104 1361.03437 1366.11560 1366.49219 1365.73059
20120105 1361.12655 1366.20813 1366.55371 1365.81580
20120106 1361.15318 1366.23486 1366.51050 1365.83362
20120107 1360.89706 1365.97778 1366.36438 1365.59094
20120108 1360.77167 1365.85193 1366.24146 1365.47119
20120109 1360.71756 1365.79761 1366.18616 1365.40906
20120110 1360.88709 1365.96777 1366.36865 1365.56677
20120111 1361.10198 1366.18347 1366.52673 1365.82996
20120112 1361.13956 1366.22119 1366.61450 1365.82788
20120113 1361.18249 1366.26428 1366.57227 1365.89258
20120114 1361.11706 1366.19861 1366.56445 1365.80383
20120115 1361.10661 1366.18811 1366.56262 1365.81372
20120116 1361.21132 1366.29321 1366.67908 1365.91138
20120117 1361.14200 1366.22363 1366.60376 1365.84351
20120118 1360.96979 1366.05078 1366.38098 1365.66479
20120119 1360.66575 1365.74561 1366.14429 1365.34668
20120120 1360.49573 1365.57495 1365.97803 1365.17163
20120121 1360.58548 1365.66504 1366.05310 1365.27698
20120122 1360.78359 1365.86389 1366.24561 1365.48218
20120123 1361.03108 1366.11230 1366.50037 1365.72876
20120124 1361.20743 1366.28931 1366.67725 1365.90112
20120125 1361.35774 1366.44019 1366.82544 1366.05505
20120126 1361.36042 1366.44287 1366.83630 1366.04932
20120127 1361.26763 1366.34973 1366.74646 1365.95264
20120128 1361.20499 1366.28687 1366.66248 1365.91162
20120129 1361.20718 1366.28906 1366.68005 1365.89795
20120130 1361.17143 1366.25317 1366.65247 1365.85352
20120131 1361.13008 1366.21167 1366.57922 1365.83533
20120201 1361.03814 1366.11938 1366.50525 1365.73120
20120202 1360.97052 1366.05151 1366.46558 1365.63794
20120203 1361.07474 1366.15613 1366.56470 1365.74695
20120204 1361.15355 1366.23523 1366.64600 1365.82373
20120205 1361.18103 1366.26282 1366.67969 1365.84656
20120206 1361.13628 1366.21790 1366.63867 1365.79663
20120207 1361.07997 1366.16138 1366.57043 1365.75110
20120208 1361.03753 1366.11877 1366.51563 1365.72205
20120209 1361.01357 1366.09473 1366.46924 1365.70398
20120210 1360.85814 1365.93872 1366.18945 1365.55969
20120211 1360.59655 1365.67615 1366.10229 1365.25061
20120212 1360.68131 1365.76123 1366.19128 1365.33203
20120213 1360.84963 1365.93018 1366.33228 1365.52820
20120214 1361.04750 1366.12878 1366.49878 1365.74084
20120215 1361.08763 1366.16907 1366.55579 1365.78455
20120216 1361.05091 1366.13220 1366.55005 1365.72729
20120217 1361.02403 1366.10522 1366.53101 1365.67542
20120218 1361.07620 1366.15759 1366.55969 1365.75574
20120219 1361.01661 1366.09778 1366.50122 1365.66541
20120220 1360.75830 1365.83850 1366.25232 1365.42822
20120221 1360.77204 1365.85229 1366.27429 1365.43237
20120222 1360.97684 1366.05786 1366.37415 1365.67468
20120223 1361.08775 1366.16919 1366.53857 1365.78040
20120224 1361.21156 1366.29346 1366.59119 1365.90698
20120225 1361.22786 1366.30981 1366.72852 1365.89832
20120226 1361.27164 1366.35376 1366.77344 1365.93652
20120227 1361.29584 1366.37805 1366.78967 1365.96814
20120228 1361.21983 1366.30176 1366.70654 1365.89807
20120229 1361.19490 1366.27673 1366.69165 1365.86426
20120301 1361.30046 1366.38269 1366.68921 1366.02307
20120302 1361.22542 1366.30737 1366.63940 1365.94006
20120303 1361.17824 1366.26001 1366.60815 1365.87439
20120304 1361.01466 1366.09583 1366.48303 1365.70752
20120305 1360.55252 1365.63196 1366.03467 1365.23035
20120306 1360.09220 1365.16992 1365.57434 1364.76672
20120307 1359.77904 1364.85559 1365.22363 1364.46326
20120308 1359.80993 1364.88660 1365.26855 1364.48987
20120309 1360.04696 1365.12451 1365.51465 1364.73376
20120310 1360.37885 1365.45764 1365.87988 1365.06335
20120311 1360.73847 1365.81860 1366.21875 1365.41919
20120312 1360.99302 1366.07410 1366.46521 1365.68250
20120313 1361.05309 1366.13440 1366.51440 1365.75208
20120314 1360.97550 1366.05652 1366.43872 1365.67236
20120315 1360.89110 1365.97180 1366.36499 1365.57300
20120316 1360.93294 1366.01379 1366.35425 1365.63538
20120317 1360.86252 1365.94312 1366.37402 1365.51929
20120318 1360.94449 1366.02539 1366.42712 1365.62561
20120319 1361.06380 1366.14514 1366.53857 1365.75232
20120320 1361.08897 1366.17041 1366.57813 1365.76611
20120321 1361.11196 1366.19348 1366.60254 1365.78796
20120322 1361.13883 1366.22046 1366.63757 1365.80859
20120323 1361.16024 1366.24194 1366.63916 1365.81226
20120324 1361.14637 1366.22803 1366.66797 1365.79834
20120325 1361.12278 1366.20435 1366.66357 1365.77112
20120326 1361.16948 1366.25122 1366.55737 1365.86731
20120327 1360.98621 1366.06726 1366.47241 1365.66516
20120328 1360.99788 1366.07898 1366.49866 1365.66553
20120329 1361.04568 1366.12695 1366.50867 1365.73413
20120330 1361.21643 1366.29834 1366.54102 1365.92004
20120331 1361.23759 1366.31958 1366.67566 1365.95532
20120401 1361.23783 1366.31982 1366.69067 1365.94421
20120402 1361.14516 1366.22681 1366.61560 1365.82007
20120403 1361.13981 1366.22144  -99.00000 1365.84143
20120404 1360.96784 1366.04883 1366.42969 1365.66541
20120405 1360.99812 1366.07922 1366.41187 1365.69800
20120406 1360.98110 1366.06213 1366.46350 1365.65344
20120407 1361.10673 1366.18823 1366.54089 1365.84424
20120408 1361.25996 1366.34204 1366.57935 1365.99158
20120409 1361.14674 1366.22839 1366.57813 1365.85559
20120410 1361.09250 1366.17395 1366.56250  -99.00000
20120411 1361.08885 1366.17029 1366.56946 1365.77344
20120412 1360.97319 1366.05420 1366.47351 1365.64087
20120413 1360.92114 1366.00195 1366.41406 1365.59583
20120414 1360.98049 1366.06152 1366.48547 1365.65747
20120415 1361.08350 1366.16492 1366.55469 1365.76807
20120416 1361.22494 1366.30688 1366.68982 1365.92151
20120417 1361.17240 1366.25415 1366.63293 1365.87122
20120418 1360.89402 1365.97473 1366.34924 1365.59460
20120419 1360.61540 1365.69507 1366.07263 1365.31274
20120420 1360.31573 1365.39429 1365.75452 1365.02344
20120421 1360.11337 1365.19116 1365.55237 1364.81982
20120422 1360.19120 1365.26929 1365.57666 1364.89819
20120423 1360.33179 1365.41040 1365.78088 1365.03235
20120424 1360.73555 1365.81567 1366.17712 1365.43201
20120425 1361.01430 1366.09546 1366.44434 1365.72803
20120426 1361.17313 1366.25488 1366.60815 1365.87646
20120427 1361.25242 1366.33447 1366.65076 1365.96216
20120428 1361.08277 1366.16418 1366.55994 1365.76941
20120429 1361.01624 1366.09741 1366.48938 1365.70325
20120430 1360.90788 1365.98865 1366.35217 1365.60645
20120501 1360.75720 1365.83740 1366.18176 1365.44275
20120502 1360.71670 1365.79675 1366.15137 1365.41931
20120503 1360.81059 1365.89099 1366.28442 1365.49609
20120504  -99.00000  -99.00000  -99.00000  -99.00000
20120505  -99.00000  -99.00000  -99.00000  -99.00000
20120506  -99.00000  -99.00000  -99.00000  -99.00000
20120507  -99.00000  -99.00000  -99.00000  -99.00000
20120508  -99.00000  -99.00000  -99.00000  -99.00000
20120509  -99.00000  -99.00000  -99.00000  -99.00000
20120510  -99.00000  -99.00000  -99.00000  -99.00000
20120511  -99.00000  -99.00000  -99.00000  -99.00000
20120512 1360.24848 1365.32678 1365.73267 1364.97437
20120513 1360.69542 1365.77539 1366.13818 1365.40234
20120514 1360.96723 1366.04822 1366.44775 1365.65015
20120515 1361.09371 1366.17517 1366.55347 1365.79138
20120516 1361.06380 1366.14514 1366.56506 1365.73254
20120517 1360.94704 1366.02795 1366.41626 1365.64001
20120518 1360.72741 1365.80750 1366.21460 1365.40320
20120519 1360.62841 1365.70813 1366.08350 1365.33984
20120520 1360.75890 1365.83911 1366.23962 1365.43884
20120521 1360.96018 1366.04114 1366.43469 1365.64526
20120522 1361.13823 1366.21985 1366.64563 1365.80225
20120523 1361.24792 1366.32996 1366.68982 1365.93396
20120524 1361.19283 1366.27466 1366.56812 1365.89063
20120525 1361.11354 1366.19507 1366.54041 1365.81042
20120526 1360.94863 1366.02954 1366.45227 1365.61401
20120527 1360.90314 1365.98389 1366.42883 1365.55444
20120528 1360.89062 1365.97131 1366.36646 1365.56909
20120529 1360.79393 1365.87427 1366.29272 1365.47046
20120530 1360.88806 1365.96875 1366.39465 1365.55054
20120531 1361.06112 1366.14246 1366.51001 1365.75720
20120601 1361.14990 1366.23157 1366.66626 1365.80981
20120602 1361.29754 1366.37976 1366.77502 1365.96948
20120603 1361.20013 1366.28198 1366.69214 1365.87317
20120604 1361.05723 1366.13855 1366.47498 1365.73816
20120605 1360.74492 1365.82507 1366.23230 1365.41687
20120606 1360.75380 1365.83398 1366.21204 1365.43494
20120607 1360.81424 1365.89465 1366.30396 1365.48535
20120608 1361.09225 1366.17371 1366.60730 1365.75208
20120609 1361.38778 1366.47034 1366.89026 1366.05432
20120610 1361.53324 1366.61633 1367.05005 1366.19141
20120611 1361.49724 1366.58020 1367.00916 1366.16052
20120612 1361.03826 1366.11951 1366.51160 1365.72046
20120613 1360.54036 1365.61975 1365.95447 1365.21326
20120614 1360.16286 1365.24084 1365.65149 1364.82983
20120615 1360.08588 1365.16357 1365.56616 1364.75745
20120616 1360.33580 1365.41443 1365.81519 1365.00964
20120617 1360.55629 1365.63574 1366.03406 1365.23254
20120618 1360.83029 1365.91077 1366.31824 1365.50159
20120619 1361.05504 1366.13635 1366.43164 1365.74146
20120620 1361.03461 1366.11584 1366.45337 1365.72363
20120621 1360.93975 1366.02063 1366.42566 1365.61279
20120622 1360.87821 1365.95886 1366.39319 1365.53174
20120623 1360.86581 1365.94641 1366.38208 1365.52454
20120624 1360.86872 1365.94934 1366.39050 1365.51733
20120625 1360.83127 1365.91174 1366.34558 1365.48438
20120626 1360.79600 1365.87634 1366.31726 1365.44409
20120627 1360.77021 1365.85046 1366.28796 1365.42200
20120628 1360.81631 1365.89673 1366.28845 1365.49194
20120629 1360.78165 1365.86194 1366.28467 1365.44104
20120630 1360.61929 1365.69897 1366.13550 1365.26868
20120701 1360.33386 1365.41248 1365.83728 1364.97229
20120702 1360.12176 1365.19958 1365.61023 1364.78638
20120703 1360.06776 1365.14539 1365.53455 1364.73010
20120704 1360.14049 1365.21838 1365.66455 1364.78052
20120705 1360.43054 1365.50952 1365.94006 1365.08191
20120706 1360.84014 1365.92065 1366.34973 1365.49646
20120707 1361.11475 1366.19629 1366.64258 1365.76099
20120708 1361.02877 1366.10999 1366.53967 1365.68274
20120709 1360.46520 1365.54431 1365.96472 1365.12341
20120710 1360.06837 1365.14600 1365.48840 1364.74915
20120711 1359.77260 1364.84912 1365.27917 1364.41638
20120712 1359.83036 1364.90710 1365.25940 1364.50159
20120713 1359.88448 1364.96143 1365.37842 1364.54272
20120714 1360.16323 1365.24121 1365.68018 1364.81873
20120715 1360.58122 1365.66077 1366.08887 1365.23401
20120716 1360.94145 1366.02234 1366.46106 1365.58801
20120717 1361.04981 1366.13110 1366.51721 1365.71423
20120718 1360.90582 1365.98657 1366.37231 1365.56616
20120719 1360.82154 1365.90198 1366.29016 1365.48828
20120720 1360.81971 1365.90015 1366.30774 1365.47290
20120721 1360.77593 1365.85620 1366.29224 1365.42346
20120722 1360.87675 1365.95740 1366.29114 1365.54114
20120723 1360.83893 1365.91943 1366.35901 1365.48389
20120724 1360.95471 1366.03564 1366.48682 1365.59143
20120725 1361.06526 1366.14661 1366.59521 1365.70410
20120726 1361.21399 1366.29590 1366.73083 1365.85840
20120727 1361.23892 1366.32092 1366.77661 1365.87305
20120728 1361.10855 1366.19006 1366.65613 1365.73450
20120729 1360.92503 1366.00586 1366.45300 1365.56409
20120730 1360.73093 1365.81104 1366.26892 1365.36133
20120731 1360.70454 1365.78455 1366.26184 1365.32031
20120801 1360.82896 1365.90942 1366.35046 1365.47192
20120802 1361.10855 1366.19006 1366.60889 1365.76917
20120803 1361.32162 1366.40393 1366.83069 1365.97632
20120804 1361.41697 1366.49963 1366.90100 1366.06982
20120805 1361.33792 1366.42029 1366.84949 1365.99744
20120806 1361.30399 1366.38623 1366.82275 1365.95264
20120807 1361.22445 1366.30640 1366.74609 1365.87048
20120808 1361.20049 1366.28235 1366.72546 1365.84375
20120809 1361.14929 1366.23096 1366.63696 1365.79126
20120810 1361.13835 1366.21997 1366.64514 1365.79504
20120811 1361.06136 1366.14270 1366.58606 1365.70386
20120812 1360.98353 1366.06458 1366.52783 1365.61047
20120813 1360.82969 1365.91016 1366.35876 1365.46729
20120814 1360.67535 1365.75525 1366.19519 1365.31763
20120815 1360.63376 1365.71350 1366.14685 1365.28418
20120816 1360.71378 1365.79382 1366.21057 1365.36609
20120817 1360.71889 1365.79895 1366.24524 1365.35815
20120818 1360.75927 1365.83948 1366.29309 1365.39282
20120819 1360.82360 1365.90405 1366.34180 1365.46985
20120820 1360.88648 1365.96716 1366.40784 1365.53076
20120821 1360.94473 1366.02563 1366.45691 1365.59778
20120822 1361.10709 1366.18860 1366.54541 1365.79248
20120823 1361.12533 1366.20691 1366.58801 1365.79834
20120824 1361.05078 1366.13208 1366.56970 1365.69763
20120825 1361.01272 1366.09387 1366.52747 1365.66296
20120826 1361.07340 1366.15479 1366.58069 1365.73035
20120827 1361.21156 1366.29346 1366.67419 1365.88806
20120828 1361.25303 1366.33508 1366.77002 1365.90283
20120829 1361.34400 1366.42639 1366.86060 1365.99475
20120830 1361.27930 1366.36145 1366.81116 1365.93335
20120831 1361.22409 1366.30603 1366.74121 1365.87390
20120901 1361.22348 1366.30542 1366.74243 1365.87158
20120902 1361.24063 1366.32263 1366.75110 1365.89600
20120903 1361.19551 1366.27734 1366.66406 1365.86023
20120904 1361.26009 1366.34216 1366.74829 1365.93652
20120905 1361.32162 1366.40393 1366.82825 1365.98071
20120906 1361.31846 1366.40076 1366.82642 1365.97681
20120907 1361.24038 1366.32239 1366.74512 1365.90100
20120908 1361.11232 1366.19385 1366.60620 1365.78149
20120909 1361.11962 1366.20117 1366.58545 1365.78833
20120910 1361.08021 1366.16162 1366.58704 1365.73804
20120911 1360.99314 1366.07422 1366.49646 1365.65503
20120912 1360.83114 1365.91162 1366.25488 1365.50757
20120913 1360.74845 1365.82861 1366.19897 1365.43884
20120914 1360.71634 1365.79639 1366.13733 1365.43005
20120915 1360.73203 1365.81213 1366.17627 1365.41772
20120916 1360.73726 1365.81738 1366.24329 1365.39355
20120917 1360.79502 1365.87537 1366.30200 1365.45093
20120918 1360.94996 1366.03088 1366.42297 1365.62964
20120919 1361.07182 1366.15320 1366.58179 1365.69727
20120920 1361.24075 1366.32275 1366.68835 1365.92505
20120921 1361.27687 1366.35901 1366.73596 1365.97913
20120922 1361.29134 1366.37354 1366.70032 1365.99622
20120923 1361.22092 1366.30286 1366.64160 1365.93079
20120924 1361.19745 1366.27930 1366.68347 1365.87537
20120925 1361.35616 1366.43860 1366.84351 1366.03418
20120926 1361.55209 1366.63525 1367.04419 1366.22717
20120927 1361.60462 1366.68799 1367.02771 1366.30200
20120928 1361.39739 1366.47998 1366.89636 1366.06519
20120929 1361.23698 1366.31897 1366.70166 1365.93494
20120930 1361.08058 1366.16199 1366.56201 1365.76233
20121001 1360.85924 1365.93982 1366.34485 1365.53564
20121002 1360.77094 1365.85120 1366.25073 1365.45203
20121003 1360.79502 1365.87537 1366.26514 1365.48218
20121004 1360.83941 1365.91992 1366.26233 1365.53076
20121005 1360.79636 1365.87671 1366.26233 1365.49060
20121006 1360.74674 1365.82690 1366.22205 1365.43201
20121007 1360.68593 1365.76587 1366.16382 1365.36829
20121008 1360.62902 1365.70874 1366.09143 1365.32556
20121009 1360.69238 1365.77234 1366.13110 1365.41174
20121010 1360.86653 1365.94714 1366.26709 1365.56946
20121011 1360.87043 1365.95105 1366.29492 1365.56238
20121012 1360.78055 1365.86084 1366.29236 1365.43909
20121013 1360.82640 1365.90686 1366.29761 1365.51636
20121014 1360.74613 1365.82629 1366.22607 1365.43091
20121015 1360.95167 1366.03259 1366.31348 1365.65454
20121016 1361.18395 1366.26575 1366.65308 1365.87415
20121017 1361.29511 1366.37732 1366.77881 1365.97656
20121018 1361.40384 1366.48645 1366.89661 1366.07739
20121019 1361.44494 1366.52771 1366.91296 1366.14246
20121020 1361.40566 1366.48828 1366.88879 1366.09875
20121021 1361.28611 1366.36829 1366.77295 1365.96423
20121022 1361.17544 1366.25720 1366.65552 1365.85938
20121023 1361.08897 1366.17041 1366.59900 1365.75549
20121024 1361.03193 1366.11316 1366.46179 1365.74744
20121025 1360.85182 1365.93237 1366.33020 1365.53918
20121026 1360.77776 1365.85803 1366.24988 1365.46643
20121027 1360.71220 1365.79224 1366.18921 1365.39539
20121028 1360.71184 1365.79187 1366.18420 1365.39966
20121029 1360.94765 1366.02856 1366.25879 1365.66418
20121030 1360.91360 1365.99438 1366.36340 1365.60266
20121031 1360.87760 1365.95825 1366.34534 1365.57117
20121101 1360.88344 1365.96411 1366.33716 1365.59094
20121102 1360.84683 1365.92737 1366.30981 1365.54504
20121103 1360.80670 1365.88708 1366.24963 1365.52295
20121104 1360.79405 1365.87439 1366.24658 1365.50208
20121105 1360.84136 1365.92188 1366.28601 1365.55762
20121106 1360.87614 1365.95679 1366.33826 1365.57434
20121107 1360.95823 1366.03918 1366.39661 1365.68176
20121108 1360.98912 1366.07019 1366.42822 1365.71228
20121109 1360.96881 1366.04980 1366.35632 1365.69678
20121110 1360.77715 1365.85742 1366.21423 1365.50061
20121111 1360.73750 1365.81763 1366.18713 1365.44824
20121112 1360.77204 1365.85229 1366.20947 1365.49536
20121113 1360.78384 1365.86414 1366.23938 1365.48877
20121114 1360.96626 1366.04724 1366.43103 1365.66321
20121115 1361.31433 1366.39661 1366.67261 1366.04272
20121116 1361.39313 1366.47571 1366.82153 1366.10608
20121117 1361.45358 1366.53638 1366.84570 1366.17383
20121118 1361.28733 1366.36951 1366.73120 1365.98865
20121119 1361.26215 1366.34424 1366.71265 1365.97485
20121120 1361.18030 1366.26208 1366.65088 1365.87268
20121121 1361.04653 1366.12781 1366.44507 1365.76648
20121122 1360.86556 1365.94617 1366.32141 1365.57092
20121123 1360.89986 1365.98059 1366.33472 1365.62695
20121124 1361.00761 1366.08875 1366.41345 1365.75134
20121125 1360.97210 1366.05310 1366.42981 1365.67615
20121126 1360.80354 1365.88391 1366.24402 1365.53833
20121127 1360.68764 1365.76758 1366.16455 1365.36206
20121128 1360.69506 1365.77502 1366.15417 1365.39563
20121129 1360.81789 1365.89832 1366.13159 1365.55737
20121130 1360.62026 1365.69995 1366.06750 1365.33240
20121201 1360.53963 1365.61902 1365.96179 1365.25757
20121202 1360.52504 1365.60437 1365.98267 1365.22571
20121203 1360.61078 1365.69043 1366.08789 1365.28906
20121204 1360.77216 1365.85242 1366.21558 1365.47546
20121205 1360.84768 1365.92822 1366.29944 1365.55688
20121206 1360.94315 1366.02405 1366.40161 1365.64612
20121207 1361.05553 1366.13684 1366.48828 1365.78601
20121208 1361.10928 1366.19080 1366.50525 1365.85449
20121209 1361.00080 1366.08191 1366.45728 1365.70630
20121210 1361.03777 1366.11902 1366.40833 1365.76648
20121211 1361.05261 1366.13391 1366.47363 1365.79578
20121212 1361.11171 1366.19324 1366.56677 1365.81934
20121213 1361.32880 1366.41113 1366.62976 1366.07263
20121214 1361.25461 1366.33667 1366.69189 1365.98230
20121215 1361.35932 1366.44177 1366.77893 1366.07922
20121216 1361.31214 1366.39441 1366.78125 1366.00659
20121217 1361.24245 1366.32446 1366.66687 1365.95593
20121218 1361.08107 1366.16248 1366.46582 1365.82275
20121219 1360.93014 1366.01099 1366.37537 1365.64709
20121220 1360.92382 1366.00464 1366.31982 1365.64905
20121221 1360.78165 1365.86194 1366.23083 1365.49341
20121222 1360.75453 1365.83472 1366.19690 1365.47302
20121223 1360.73653 1365.81665 1366.17407 1365.45728
20121224 1360.80585 1365.88623 1366.24963 1365.52332
20121225 1360.92126 1366.00208 1366.37085 1365.63354
20121226 1361.04337 1366.12463 1366.48486 1365.76526
20121227 1361.19283 1366.27466 1366.55469 1365.92749
20121228 1361.19879 1366.28064 1366.54956 1365.90784
20121229 1361.08435 1366.16577 1366.50122 1365.81653
20121230 1360.93634 1366.01721 1366.38000 1365.65527
20121231 1360.78907 1365.86938 1366.23450 1365.50488
20130101 1360.83540 1365.91589 1366.30908 1365.53369
20130102 1360.91725 1365.99805 1366.38867 1365.61646
20130103 1360.91080 1365.99158 1366.38770 1365.59448
20130104 1360.92418 1366.00500 1366.42297 1365.59485
20130105 1361.05662 1366.13794 1366.50415 1365.75989
20130106 1361.10502 1366.18652 1366.59668 1365.77466
20130107 1361.21107 1366.29297 1366.64844 1365.91260
20130108 1361.06817 1366.14954 1366.54004 1365.76050
20130109 1360.96371 1366.04468 1366.37244 1365.66113
20130110 1360.76547 1365.84570 1366.19934 1365.45886
20130111 1360.51360 1365.59290 1365.99207 1365.19495
