20001127 092920 1366.60247 1367.13306 1366.07188 1367.58315 1366.57543
20001127 102920 1366.59724 1367.15067 1366.04381 1367.60079 1366.54733
20001127 112920 1366.57762 1367.13383 1366.02140 1367.58398 1366.52491
20001127 122920 1366.56108 1367.11953 1366.00264 1367.56970 1366.50612
20001127 132920 1366.53255 1367.10794 1365.95715 1367.55814 1366.46061
20001127 142920 1366.54539 1367.13600 1365.95477 1367.58623 1366.45821
20001127 152920 1366.53453 1367.13354 1365.93551 1367.58380 1366.43893
20001127 162920 1366.54778 1367.11946 1365.97610 1367.56974 1366.47950
20001127 172920 1366.53610 1367.07801 1365.99419 1367.52832 1366.49756
20001127 182920 1366.56763 1367.09231 1366.04294 1367.54265 1366.54630
20001127 192920 1366.58925 1367.11543 1366.06308 1367.56579 1366.56641
20001127 202920 1366.57228 1367.10471 1366.03984 1367.55510 1366.54316
20001127 212920 1366.57199 1367.09058 1366.05341 1367.54100 1366.55670
20001127 222920 1366.55154 1367.07243 1366.03065 1367.52288 1366.53392
20001127 232920 1366.59406 1367.12079 1366.06733 1367.57126 1366.57059
20001128 002920 1366.64749 1367.16513 1366.12985 1367.61563 1366.63309
20001128 012920 1366.63969  -99.00000 1366.10839  -99.00000 1366.61162
20001128 022920 1366.67920  -99.00000 1366.14790  -99.00000 1366.65111
20001128 032920 1366.71949  -99.00000 1366.18817  -99.00000 1366.69138
20001128 042920 1366.67677  -99.00000 1366.14548  -99.00000 1366.64868
20001128 052920 1366.66051  -99.00000 1366.12924  -99.00000 1366.63242
20001128 062920 1366.68364  -99.00000 1366.15237  -99.00000 1366.65555
20001128 072920 1366.62974  -99.00000 1366.09850  -99.00000 1366.60167
20001128 082920 1366.55065 1367.02647 1366.07482 1367.47711 1366.57799
20001128 092920 1366.61659 1367.11399 1366.11919 1367.56464 1366.62234
20001128 102920 1366.56997 1367.08166 1366.05828 1367.53233 1366.56143
20001128 112920 1366.52076 1367.04082 1366.00069 1367.49150 1366.50383
20001128 122920 1366.51552 1367.04679 1365.98426 1367.49749 1366.48739
20001128 132920 1366.52045 1367.05335 1365.98755 1367.50406 1366.49068
20001128 142920 1366.51588 1367.07793 1365.95383 1367.52865 1366.45695
20001128 152920 1366.53592 1367.09386 1365.97798 1367.54460 1366.48110
20001128 162920 1366.55379 1367.08151 1366.02608 1367.53226 1366.52919
20001128 172920 1366.55929 1367.08953 1366.02905 1367.54030 1366.53216
20001128 182920 1366.56245 1367.10715 1366.01774 1367.55794 1366.52084
20001128 192920 1366.54776 1367.07846 1366.01706 1367.52926 1366.52016
20001128 202920 1366.53540 1367.08494 1365.98587 1367.53575 1366.48896
20001128 212920 1366.55990 1367.11139 1366.00841 1367.56221 1366.51150
20001128 222920 1366.57043 1367.08139 1366.05947 1367.53223 1366.56255
20001128 232920 1366.51750 1367.01675 1366.01826 1367.46759 1366.52134
20001129 002920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 012920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 022920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 032920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 042920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 052920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 062920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 072920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 082920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 092920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 102920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 112920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 122920 1367.14847  -99.00000 1366.61737  -99.00000 1367.12045
20001129 132920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 142920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 152920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001129 162920 1366.61901 1367.15004  -99.00000 1367.60105  -99.00000
20001129 172920 1366.65753 1367.18855  -99.00000 1367.63958  -99.00000
20001129 182920 1366.67798 1367.20899  -99.00000 1367.66002  -99.00000
20001129 192920 1366.63470 1367.16567  -99.00000 1367.61671  -99.00000
20001129 202920 1366.60370 1367.13465  -99.00000 1367.58569  -99.00000
20001129 212920 1366.59946 1367.13039  -99.00000 1367.58143  -99.00000
20001129 222920 1366.63174 1367.16266  -99.00000 1367.61372  -99.00000
20001129 232920 1366.60878 1367.13966  -99.00000 1367.59072  -99.00000
20001130 002920 1366.62854 1367.15941  -99.00000 1367.61048  -99.00000
20001130 012920 1366.62153 1367.15238  -99.00000 1367.60345  -99.00000
20001130 022920 1366.61044 1367.14126  -99.00000 1367.59234  -99.00000
20001130 032920 1366.59359 1367.12439  -99.00000 1367.57547  -99.00000
20001130 042920 1366.59735 1367.12812  -99.00000 1367.57921  -99.00000
20001130 052920 1366.63502 1367.16579  -99.00000 1367.61688  -99.00000
20001130 062920 1366.49653 1367.02722  -99.00000 1367.47831  -99.00000
20001130 072920 1366.59760 1367.12831  -99.00000 1367.57941  -99.00000
20001130 082920 1366.54911 1367.07978  -99.00000 1367.53088  -99.00000
20001130 092920 1366.57982 1367.11047  -99.00000 1367.56157  -99.00000
20001130 102920 1366.76780 1367.15925 1366.37635 1367.61035 1366.87955
20001130 112920 1366.73210 1367.11362 1366.35058 1367.56473 1366.85379
20001130 122920 1366.74052 1367.10592 1366.37511 1367.55703 1366.87833
20001130 132920 1366.74948 1367.14925 1366.34971 1367.60036 1366.85294
20001130 142920 1366.74932 1367.13872 1366.35993 1367.58983 1366.86317
20001130 152920 1366.77417 1367.16145 1366.38689 1367.61256 1366.89014
20001130 162920 1366.78340 1367.16923 1366.39757 1367.62034 1366.90083
20001130 172920 1366.79861 1367.16732 1366.42991 1367.61843 1366.93318
20001130 182920 1366.80851 1367.20081 1366.41621 1367.65192 1366.91950
20001130 192920 1366.80914 1367.18748 1366.43080 1367.63859 1366.93410
20001130 202920 1366.83896 1367.21917 1366.45876 1367.67028 1366.96207
20001130 212920 1366.81337 1367.18655 1366.44019 1367.63766 1366.94352
20001130 222920 1366.82959 1367.19359 1366.46558 1367.64470 1366.96893
20001130 232920 1366.84297 1367.14982 1366.53612 1367.60092 1367.03948
20001201 002920 1366.97265  -99.00000 1366.44237  -99.00000 1366.94574
20001201 012920 1366.83482 1367.20538 1366.46426 1367.65650 1366.96762
20001201 022920 1366.83606 1367.21204 1366.46008 1367.66317 1366.96344
20001201 032920 1366.87623 1367.22656 1366.52589 1367.67770 1367.02924
20001201 042920 1366.84353 1367.18633 1366.50072 1367.63749 1367.00406
20001201 052920 1366.85040 1367.20157 1366.49923 1367.65273 1367.00256
20001201 062920 1366.82008 1367.15849 1366.48167 1367.60967 1366.98500
20001201 072920 1366.64981 1367.18001  -99.00000 1367.63120  -99.00000
20001201 082920 1366.62442 1367.15459  -99.00000 1367.60579  -99.00000
20001201 092920 1366.66768 1367.19784  -99.00000 1367.64905  -99.00000
20001201 102920 1366.70452 1367.23467  -99.00000 1367.68589  -99.00000
20001201 112920 1366.70891 1367.23904  -99.00000 1367.69027  -99.00000
20001201 122920 1366.72920 1367.25931  -99.00000 1367.71056  -99.00000
20001201 132920 1366.71959 1367.24968  -99.00000 1367.70094  -99.00000
20001201 142920 1366.72102 1367.25110  -99.00000 1367.70237  -99.00000
20001201 152920 1366.77810 1367.30819  -99.00000 1367.75947  -99.00000
20001201 162920 1366.76194 1367.29201  -99.00000 1367.74331  -99.00000
20001201 172920 1366.78664 1367.31671  -99.00000 1367.76802  -99.00000
20001201 182920 1366.82572 1367.35580  -99.00000 1367.80712  -99.00000
20001201 192920 1366.77073 1367.30077  -99.00000 1367.75210  -99.00000
20001201 202920 1366.76957 1367.29960  -99.00000 1367.75094  -99.00000
20001201 212920 1366.80038 1367.33042  -99.00000 1367.78177  -99.00000
20001201 222920 1366.83213 1367.36216  -99.00000 1367.81353  -99.00000
20001201 232920 1366.81218 1367.34220  -99.00000 1367.79358  -99.00000
20001202 002920 1366.79878 1367.32929 1366.26827 1367.78068 1366.77145
20001202 012920 1366.77223 1367.29628 1366.24818 1367.74768 1366.75135
20001202 022920 1366.79795 1367.30632 1366.28959 1367.75773 1366.79274
20001202 032920 1366.83669 1367.31853 1366.35486 1367.76996 1366.85801
20001202 042920 1366.83306 1367.29621 1366.36992 1367.74765 1366.87305
20001202 052920 1366.85797 1367.31176 1366.40418 1367.76322 1366.90731
20001202 062920 1366.87958 1367.34129 1366.41786 1367.79276 1366.92098
20001202 072920 1366.89013 1367.36037 1366.41989 1367.81185 1366.92300
20001202 082920 1366.90240 1367.37646 1366.42834 1367.82796 1366.93143
20001202 092920 1366.92935 1367.40395 1366.45475 1367.85546 1366.95783
20001202 102920 1366.88915 1367.35908 1366.41921 1367.81060 1366.92228
20001202 112920 1366.94803 1367.43359 1366.46247 1367.88513 1366.96553
20001202 122920 1366.89989 1367.39633 1366.40346 1367.84787 1366.90650
20001202 132920 1366.83735 1367.36069 1366.31400 1367.81225 1366.81703
20001202 142920 1366.90549 1367.42760 1366.38338 1367.87918 1366.88640
20001202 152920 1366.86396 1367.40178 1366.32615 1367.85337 1366.82915
20001202 162920 1366.87466 1367.40989 1366.33942 1367.86149 1366.84242
20001202 172920 1366.89995 1367.45176 1366.34814 1367.90338 1366.85112
20001202 182920 1366.90377 1367.45364 1366.35390 1367.90526 1366.85687
20001202 192920 1366.92284 1367.47570 1366.36999 1367.92733 1366.87295
20001202 202920 1366.89831 1367.44711 1366.34952 1367.89877 1366.85246
20001202 212920 1366.90482 1367.47635 1366.33328 1367.92802 1366.83621
20001202 222920 1366.92220 1367.45057 1366.39383 1367.90225 1366.89675
20001202 232920 1366.93814 1367.46088 1366.41539 1367.91258 1366.91829
20001203 002920 1366.96596 1367.47966 1366.45225 1367.93137 1366.95514
20001203 012920 1366.98251 1367.49248 1366.47253 1367.94420 1366.97540
20001203 022920 1366.96958 1367.46987 1366.46929 1367.92160 1366.97215
20001203 032920 1366.98657 1367.47768 1366.49546 1367.92943 1366.99830
20001203 042920 1367.08209  -99.00000 1366.55243  -99.00000 1367.05525
20001203 052920 1367.04148  -99.00000 1366.51184  -99.00000 1367.01465
20001203 062920 1367.05402 1367.55621 1366.55183 1368.00800 1367.05462
20001203 072920 1367.04215 1367.56003 1366.52427 1368.01183 1367.02705
20001203 082920 1367.08872 1367.60770 1366.56975 1368.05952 1367.07251
20001203 092920 1367.05701 1367.60188 1366.51215 1368.05371 1367.01489
20001203 102920 1367.01612 1367.60006 1366.43217 1368.05191 1366.93490
20001203 112920 1366.98584 1367.56368 1366.40800 1368.01554 1366.91071
20001203 122920 1366.98644 1367.56048 1366.41240 1368.01236 1366.91510
20001203 132920 1366.96052 1367.55455 1366.36649 1368.00644 1366.86916
20001203 142920 1366.98571 1367.59554 1366.37588 1368.04745 1366.87854
20001203 152920 1367.00369 1367.62288 1366.38450 1368.07480 1366.88714
20001203 162920 1367.03137 1367.64637 1366.41636 1368.09831 1366.91899
20001203 172920 1367.03825 1367.65317 1366.42333 1368.10512 1366.92593
20001203 182920 1367.12623 1367.71849 1366.53396 1368.17046 1367.03655
20001203 192920 1367.12735 1367.71517 1366.53953 1368.16715 1367.04210
20001203 202920 1367.09109 1367.66233 1366.51984 1368.11434 1367.02239
20001203 212920 1367.10686 1367.67405 1366.53967 1368.12606 1367.04220
20001203 222920 1367.13348 1367.66996 1366.59700 1368.12199 1367.09951
20001203 232920 1367.14980 1367.70545 1366.59416 1368.15750 1367.09665
20001204 002920 1367.12685 1367.68835 1366.56535 1368.14041 1367.06782
20001204 012920 1367.10909 1367.67478 1366.54341 1368.12686 1367.04588
20001204 022920 1367.13646  -99.00000 1366.60705  -99.00000 1367.10950
20001204 032920 1367.18105  -99.00000 1366.65163  -99.00000 1367.15408
20001204 042920 1367.23680  -99.00000 1366.70737  -99.00000 1367.20981
20001204 052920 1367.20268  -99.00000 1366.67327  -99.00000 1367.17570
20001204 062920 1367.16277 1367.71612 1366.60941 1368.16827 1367.11183
20001204 072920 1367.16145 1367.71990 1366.60301 1368.17205 1367.10542
20001204 082920 1367.11284 1367.67172 1366.55396 1368.12389 1367.05636
20001204 092920 1367.15056 1367.68278 1366.61833 1368.13497 1367.12072
20001204 102920 1367.09754 1367.65881 1366.53627 1368.11101 1367.03866
20001204 112920 1367.14037 1367.70723 1366.57350 1368.15944 1367.07588
20001204 122920 1367.11372 1367.68095 1366.54650 1368.13317 1367.04886
20001204 132920 1367.10458 1367.66091 1366.54825 1368.11314 1367.05060
20001204 142920 1367.13867 1367.71104 1366.56629 1368.16329 1367.06864
20001204 152920 1367.09594 1367.68442 1366.50746 1368.13669 1367.00980
20001204 162920 1367.08598 1367.66953 1366.50243 1368.12181 1367.00476
20001204 172920 1367.07555 1367.64761 1366.50349 1368.09989 1367.00581
20001204 182920 1367.06943 1367.64453 1366.49434 1368.09683 1366.99666
20001204 192920 1367.09112 1367.65209 1366.53016 1368.10440 1367.03246
20001204 202920 1367.06708 1367.60328 1366.53089 1368.05560 1367.03319
20001204 212920 1367.04304 1367.58099 1366.50509 1368.03333 1367.00739
20001204 222920 1367.05527 1367.59306 1366.51748 1368.04542 1367.01976
20001204 232920 1367.03239 1367.56013 1366.50465 1368.01250 1367.00692
20001205 002920 1367.03325 1367.56542 1366.50107 1368.01780 1367.00334
20001205 012920 1367.02453 1367.56923 1366.47983 1368.02162 1366.98209
20001205 022920 1366.96151 1367.52483 1366.39819 1367.97724 1366.90044
20001205 032920 1366.98639 1367.53902 1366.43375 1367.99144 1366.93600
20001205 042920 1366.96122 1367.51176 1366.41069 1367.96419 1366.91292
20001205 052920 1366.96101 1367.52587 1366.39615 1367.97831 1366.89838
20001205 062920 1366.92774 1367.49609 1366.35938 1367.94855 1366.86160
20001205 072920 1366.90824 1367.46351 1366.35296 1367.91598 1366.85518
20001205 082920 1366.88188 1367.42604 1366.33772 1367.87852 1366.83993
20001205 092920 1366.86829 1367.40476 1366.33182 1367.85726 1366.83402
20001205 102920 1366.86682 1367.40953 1366.32410 1367.86204 1366.82630
20001205 112920 1366.90384 1367.42681 1366.38088 1367.87933 1366.88307
20001205 122920 1366.83217 1367.35612 1366.30823 1367.80865 1366.81041
20001205 132920 1366.81742 1367.35008 1366.28476 1367.80263 1366.78693
20001205 142920 1366.81779 1367.33647 1366.29910 1367.78903 1366.80127
20001205 152920 1366.79853 1367.31690 1366.28016 1367.76947 1366.78232
20001205 162920 1366.78784 1367.31221 1366.26346 1367.76480 1366.76562
20001205 172920 1366.82482 1367.36850 1366.28114 1367.82110 1366.78329
20001205 182920 1366.76891 1367.31506 1366.22276 1367.76767 1366.72490
20001205 192920 1366.75936 1367.33823 1366.18048 1367.79086 1366.68262
20001205 202920 1366.76124 1367.28825 1366.23422 1367.74089 1366.73635
20001205 212920 1366.73843 1367.25422 1366.22263 1367.70687 1366.72476
20001205 222920 1366.71109 1367.21760 1366.20459 1367.67027 1366.70671
20001205 232920 1366.69205 1367.19807 1366.18603 1367.65074 1366.68814
20001206 002920 1366.71561  -99.00000 1366.18697  -99.00000 1366.68908
20001206 012920 1366.70754  -99.00000 1366.17891  -99.00000 1366.68102
20001206 022920 1366.60725  -99.00000 1366.07867  -99.00000 1366.58077
20001206 032920 1366.66745 1367.19041 1366.14448 1367.64314 1366.64658
20001206 042920 1366.62657 1367.16014 1366.09300 1367.61289 1366.59509
20001206 052920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001206 062920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001206 072920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
20001206 082920 1366.48709 1367.01575  -99.00000 1367.46854  -99.00000
20001206 092920 1366.54710 1367.07576  -99.00000 1367.52857  -99.00000
20001206 102920 1366.52616 1367.05480  -99.00000 1367.50762  -99.00000
20001206 112920 1366.58758 1367.08489 1366.09027 1367.53772 1366.59233
20001206 122920 1366.49973 1367.00809 1365.99137 1367.46094 1366.49342
20001206 132920 1366.48810 1367.03333 1365.94288 1367.48619 1366.44492
20001206 142920 1366.49619 1367.05281 1365.93957 1367.50568 1366.44160
20001206 152920 1366.50852 1367.07643 1365.94060 1367.52932 1366.44264
20001206 162920 1366.47913 1367.03986 1365.91841 1367.49276 1366.42044
20001206 172920 1366.45352 1367.00222 1365.90482 1367.45514 1366.40685
20001206 182920 1366.43977 1366.99879 1365.88074 1367.45172 1366.38276
20001206 192920 1366.43474 1366.99078 1365.87870 1367.44372 1366.38071
20001206 202920 1366.46401 1367.02264 1365.90539 1367.47559 1366.40740
20001206 212920 1366.41316 1366.99406 1365.83225 1367.44703 1366.33426
20001206 222920 1366.41275 1366.97053 1365.85496 1367.42351 1366.35696
20001206 232920 1366.40183 1366.95086 1365.85279 1367.40386 1366.35479
20001207 002920 1366.37582 1366.92032 1365.83132 1367.37333 1366.33330
20001207 012920 1366.38696 1366.93436 1365.83956 1367.38739 1366.34153
20001207 022920 1366.40502 1366.94970 1365.86033 1367.40276 1366.36228
20001207 032920 1366.39686 1366.94673 1365.84700 1367.39980 1366.34894
20001207 042920 1366.35963 1366.89638 1365.82287 1367.34948 1366.32480
20001207 052920 1366.37787 1366.93222 1365.82352 1367.38534 1366.32543
20001207 062920 1366.39838 1366.95134 1365.84542 1367.40448 1366.34731
20001207 072920 1366.39362 1366.92189  -99.00000 1367.37505  -99.00000
20001207 082920 1366.43628 1366.96455  -99.00000 1367.41773  -99.00000
20001207 092920 1366.41847 1366.94672  -99.00000 1367.39993  -99.00000
20001207 102920 1366.42410 1366.95234  -99.00000 1367.40557  -99.00000
20001207 112920 1366.33538 1366.89930 1365.77147 1367.35255 1366.27327
20001207 122920 1366.34978 1366.92615 1365.77342 1367.37942 1366.27521
20001207 132920 1366.36301 1366.94846 1365.77755 1367.40176 1366.27932
20001207 142920 1366.34325 1366.92164 1365.76487 1367.37496 1366.26662
20001207 152920 1366.39826 1366.95615 1365.84037 1367.40950 1366.34210
20001207 162920 1366.34725 1366.90136 1365.79315 1367.35473 1366.29486
20001207 172920 1366.40368 1366.95338 1365.85398 1367.40678 1366.35567
20001207 182920 1366.40296 1366.93649 1365.86943 1367.38991 1366.37111
20001207 192920 1366.42703 1366.97277 1365.88128 1367.42621 1366.38294
20001207 202920 1366.40227 1366.95767 1365.84687 1367.41114 1366.34850
20001207 212920 1366.36211 1366.91898 1365.80525 1367.37247 1366.30687
20001207 222920 1366.39203 1366.94980 1365.83426 1367.40332 1366.33586
20001207 232920 1366.37736 1366.93541 1365.81931 1367.38895 1366.32088
20001208 002920 1366.43517 1366.96164 1365.90869 1367.41521 1366.41024
20001208 012920 1366.41327 1366.92914 1365.89739 1367.38274 1366.39893
20001208 022920 1366.35749 1366.87735 1365.83763 1367.33097 1366.33914
20001208 032920 1366.39245 1366.92601 1365.85889 1367.37966 1366.36038
20001208 042920 1366.31415  -99.00000 1365.78634  -99.00000 1366.28780
20001208 052920 1366.36430  -99.00000 1365.83648  -99.00000 1366.33793
20001208 062920 1366.37920 1366.91349 1365.84491 1367.36723 1366.34633
20001208 072920 1366.36352 1366.88286 1365.84418 1367.33662 1366.34558
20001208 082920 1366.35375 1366.87457 1365.83292 1367.32836 1366.33430
20001208 092920 1366.40419 1366.93069 1365.87769 1367.38451 1366.37904
20001208 102920 1366.39999 1366.92976 1365.87023 1367.38360 1366.37156
20001208 112920 1366.40005 1366.92742 1365.87269 1367.38129 1366.37400
20001208 122920 1366.44757 1366.99027 1365.90487 1367.44417 1366.40616
20001208 132920 1366.44405 1366.98465 1365.90345 1367.43858 1366.40471
20001208 142920 1366.47250 1367.00430 1365.94071 1367.45825 1366.44195
20001208 152920 1366.49619 1367.00200 1365.99038 1367.45599 1366.49159
20001208 162920 1366.48835 1366.98101 1365.99569 1367.43503 1366.49687
20001208 172920 1366.46388 1366.96678 1365.96098 1367.42082 1366.46215
20001208 182920 1366.47435 1366.99678 1365.95191 1367.45086 1366.45305
20001208 192920 1366.48811 1367.01129 1365.96493 1367.46540 1366.46604
20001208 202920 1366.47583 1367.00442 1365.94724 1367.45855 1366.44833
20001208 212920 1366.48317 1366.99707 1365.96928 1367.45124 1366.47033
20001208 222920 1366.49766 1367.00584 1365.98948 1367.46004 1366.49051
20001208 232920 1366.47045 1366.97789 1365.96301 1367.43212 1366.46402
20001209 002920 1366.59305  -99.00000 1366.06504  -99.00000 1366.56602
20001209 012920 1366.55306  -99.00000 1366.02505  -99.00000 1366.52600
20001209 022920 1366.55128  -99.00000 1366.02326  -99.00000 1366.52418
20001209 032920 1366.56026  -99.00000 1366.03221  -99.00000 1366.53311
20001209 042920 1366.56967  -99.00000 1366.04160  -99.00000 1366.54246
20001209 052920 1366.52042  -99.00000 1365.99234  -99.00000 1366.49318
20001209 062920 1366.50242 1367.01306 1365.99177 1367.46751 1366.49258
20001209 072920 1366.45655 1366.98096 1365.93215 1367.43544 1366.43293
20001209 082920 1366.47321 1366.98670 1365.95972 1367.44122 1366.46047
20001209 092920 1366.50461 1367.02082 1365.98839 1367.47537 1366.48912
20001209 102920 1366.46553 1366.97975 1365.95131 1367.43433 1366.45201
20001209 112920 1366.46200 1366.98089 1365.94311 1367.43551 1366.44378
20001209 122920 1366.44346 1366.98174 1365.90519 1367.43639 1366.40582
20001209 132920 1366.45501 1366.99540 1365.91463 1367.45008 1366.41523
20001209 142920 1366.43131 1366.95381 1365.90881 1367.40853 1366.40939
20001209 152920 1366.51747 1367.05172 1365.98322 1367.50648 1366.48376
20001209 162920 1366.50200 1367.04973 1365.95427 1367.50452 1366.45479
20001209 172920 1366.49689 1367.04048 1365.95330 1367.49531 1366.45378
20001209 182920 1366.53677 1367.05174 1366.02181 1367.50660 1366.52225
20001209 192920 1366.48934 1367.01535 1365.96334 1367.47024 1366.46376
20001209 202920 1366.48903 1367.00025 1365.97781 1367.45518 1366.47819
20001209 212920 1366.51608 1367.05287 1365.97928 1367.50784 1366.47964
20001209 222920 1366.48852 1367.03781 1365.93923 1367.49281 1366.43955
20001209 232920 1366.50850 1367.04940 1365.96759 1367.50444 1366.46788
20001210 002920 1366.55081 1367.07788 1366.02373 1367.53295 1366.52400
20001210 012920 1366.57458 1367.09141 1366.05775 1367.54650 1366.55800
20001210 022920 1366.54830 1367.04688 1366.04972 1367.50199 1366.54995
20001210 032920 1366.55728 1367.05663 1366.05792 1367.51176 1366.55814
20001210 042920 1366.54868 1367.04837 1366.04898 1367.50352 1366.54918
20001210 052920 1366.50553 1367.04039 1365.97067 1367.49555 1366.47086
20001210 062920 1366.52079 1367.04105 1366.00052 1367.49622 1366.50071
20001210 072920 1366.53276 1367.08869 1365.97682 1367.54389 1366.47699
20001210 082920 1366.52285 1367.05551 1365.99020 1367.51072 1366.49036
20001210 092920 1366.55029 1367.07318 1366.02739 1367.52841 1366.52754
20001210 102920 1366.57398 1367.10201 1366.04594 1367.55726 1366.54608
20001210 112920 1366.59169 1367.11575 1366.06764 1367.57101 1366.56776
20001210 122920 1366.56818 1367.14081 1365.99556 1367.59609 1366.49567
20001210 132920 1366.54093 1367.09022 1365.99164 1367.54551 1366.49174
20001210 142920 1366.60938 1367.17147 1366.04730 1367.62678 1366.54739
20001210 152920 1366.60087 1367.18452 1366.01723 1367.63984 1366.51732
20001210 162920 1366.63034 1367.20494 1366.05574 1367.66029 1366.55581
20001210 172920 1366.60604 1367.17179 1366.04029 1367.62715 1366.54035
20001210 182920 1366.65357 1367.21770 1366.08943 1367.67307 1366.58948
20001210 192920 1366.64384 1367.20543 1366.08225 1367.66081 1366.58230
20001210 202920 1366.64222 1367.18836 1366.09609 1367.64376 1366.59613
20001210 212920 1366.62442 1367.19488 1366.05396 1367.65029 1366.55399
20001210 222920 1366.66745 1367.21022 1366.12469 1367.66564 1366.62470
20001210 232920 1366.69914 1367.23349 1366.16479 1367.68893 1366.66480
20001211 002920 1366.69472 1367.22147 1366.16796 1367.67692 1366.66797
20001211 012920 1366.70051 1367.24495 1366.15607 1367.70042 1366.65607
20001211 022920 1366.69678 1367.24911 1366.14446 1367.70459 1366.64445
20001211 032920 1366.66643 1367.23920 1366.09367 1367.69469 1366.59365
20001211 042920 1366.67102 1367.21560 1366.12643 1367.67111 1366.62641
20001211 052920 1366.62203  -99.00000 1366.09425  -99.00000 1366.59422
20001211 062920 1366.62994  -99.00000 1366.10218  -99.00000 1366.60214
20001211 072920 1366.66150 1367.21006 1366.11294 1367.66560 1366.61290
20001211 082920 1366.64175 1367.18460 1366.09890 1367.64015 1366.59885
20001211 092920 1366.62386 1367.17952 1366.06820 1367.63508 1366.56815
20001211 102920 1366.67263 1367.22821 1366.11704 1367.68378 1366.61698
20001211 112920 1366.62940 1367.17949 1366.07931 1367.63507 1366.57925
20001211 122920 1366.65249 1367.20282 1366.10216 1367.65841 1366.60209
20001211 132920 1366.66919 1367.24464 1366.09375 1367.70024 1366.59367
20001211 142920 1366.68092 1367.25871 1366.10313 1367.71432 1366.60305
20001211 152920 1366.61533 1367.20730 1366.02336 1367.66292 1366.52328
20001211 162920 1366.63847 1367.21951 1366.05742 1367.67514 1366.55734
20001211 172920 1366.61495 1367.19941 1366.03050 1367.65504 1366.53041
20001211 182920 1366.64900 1367.19301 1366.10500 1367.64866 1366.60491
20001211 192920 1366.68210 1367.19623 1366.16797 1367.65188 1366.66788
20001211 202920 1366.69986 1367.22668 1366.17304 1367.68234 1366.67294
20001211 212920 1366.67092 1367.23085 1366.11099 1367.68652 1366.61089
20001211 222920 1366.66850 1367.21219 1366.12481 1367.66786 1366.62471
20001211 232920 1366.69110 1367.21309 1366.16912 1367.66878 1366.66902
20001212 002920 1366.74486 1367.26204 1366.22767 1367.71774 1366.72757
20001212 012920 1366.72857 1367.23833 1366.21881 1367.69403 1366.71870
20001212 022920 1366.75303  -99.00000 1366.22561  -99.00000 1366.72551
20001212 032920 1366.77154  -99.00000 1366.24414  -99.00000 1366.74403
20001212 042920 1366.77457  -99.00000 1366.24718  -99.00000 1366.74707
20001212 052920 1366.75146  -99.00000 1366.22410  -99.00000 1366.72399
20001212 062920 1366.71217 1367.19751 1366.22684 1367.65324 1366.72673
20001212 072920 1366.76002 1367.27360 1366.24644 1367.72934 1366.74634
20001212 082920 1366.71772 1367.23343 1366.20201 1367.68917 1366.70191
20001212 092920 1366.68707 1367.21538 1366.15876 1367.67112 1366.65865
20001212 102920 1366.68870 1367.24232 1366.13508 1367.69806 1366.63498
20001212 112920 1366.68032 1367.26124 1366.09941 1367.71699 1366.59931
20001212 122920 1366.71196 1367.27568 1366.14824 1367.73143 1366.64814
20001212 132920 1366.69481 1367.24882 1366.14080 1367.70458 1366.64071
20001212 142920 1366.69304 1367.25800 1366.12807 1367.71376 1366.62798
20001212 152920 1366.71863 1367.26658 1366.17067 1367.72235 1366.67058
20001212 162920 1366.71817 1367.23658 1366.19977 1367.69235 1366.69968
20001212 172920 1366.68782 1367.19816 1366.17748 1367.65393 1366.67740
20001212 182920 1366.69439 1367.20081 1366.18797 1367.65658 1366.68789
20001212 192920 1366.67752 1367.21684 1366.13820 1367.67262 1366.63812
20001212 202920 1366.64947 1367.17787 1366.12106 1367.63365 1366.62099
20001212 212920 1366.60695 1367.12433 1366.08957 1367.58011 1366.58950
20001212 222920 1366.59081 1367.11916 1366.06247 1367.57494 1366.56240
20001212 232920 1366.62570 1367.14864 1366.10275 1367.60442 1366.60269
20001213 002920 1366.65300  -99.00000 1366.12598  -99.00000 1366.62592
20001213 012920 1366.60924  -99.00000 1366.08225  -99.00000 1366.58218
20001213 022920 1366.56527 1367.06306 1366.06748 1367.51888 1366.56740
